Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0000596-T01-IM3	39	0.899	27.9	71.538%	5.904	43.884%	0.68233	0.888
P-0000686-T01-IM3	164	0.967	68.616	41.839%	13.033	25.472%	0.35231	0.963
P-0000893-T01-IM3	5	0.007	9.956	199.12%	3.045	115.09%	5.45786	-0.062
P-0000895-T01-IM3	4	0.476	5.673	141.825%	1.779	88.95%	2.42846	0.442
P-0000898-T01-IM3	5	0.211	8.314	166.28%	2.762	104.394%	3.0729	0.159
P-0000922-T01-IM3	4	0.579	5.169	129.225%	1.632	81.6%	2.04513	0.554
P-0001251-T01-IM3	74	0.944	40.435	54.642%	7.571	33.525%	0.38631	0.937
P-0001485-T01-IM3	70	0.942	40.217	57.453%	7.498	33.599%	0.43946	0.935
P-0001530-T01-IM3	9	0.461	12.311	136.789%	3.378	93.689%	1.79126	0.413
P-0001560-T01-IM3	25	0.729	23.112	92.448%	5.589	74.028%	1.21175	0.695
P-0001603-T01-IM3	20	0.864	14.179	70.895%	3.711	50.5%	0.74916	0.851
P-0001646-T01-IM3	1	0.043	1.974	197.4%	1.033	103.3%	4.33069	0.01
P-0001706-T01-IM3	21	0.638	21.031	100.148%	5.956	80.311%	0.85936	0.6
P-0001710-T01-IM3	14	0.176	22.642	161.729%	7.475	107.892%	3.23993	0.116
P-0001756-T02-IM6	54	0.909	35.595	65.917%	7.007	42.802%	0.54701	0.898
P-0001773-T01-IM3	14	0.831	11.013	78.664%	2.836	55.619%	0.78067	0.815
P-0001841-T01-IM3	8	0.438	11.412	142.65%	2.813	99.455%	2.16513	0.379
P-0002018-T01-IM3	6	0.708	7.792	129.867%	2.767	73.951%	1.27757	0.702
P-0002157-T01-IM3	23	0.843	18.267	79.422%	4.11	54.438%	1.01408	0.826
P-0002353-T01-IM3	18	0.922	9.715	53.972%	2.557	39.455%	0.44719	0.915
P-0002380-T01-IM3	10	0.453	13.712	137.12%	3.426	98.9%	1.87837	0.394
P-0002418-T01-IM3	3	0.507	4.389	146.3%	1.493	86.198%	2.34499	0.483
P-0002437-T01-IM3	12	0.496	14.623	121.858%	3.585	103.49%	1.79883	0.428
P-0002440-T01-IM3	21	0.791	16.941	80.671%	4.307	62.824%	0.73086	0.767
P-0002490-T01-IM3	112	0.971	49.125	43.862%	9.356	24.811%	0.28058	0.968
P-0002504-T01-IM3	36	0.93	20.225	56.181%	4.707	37.212%	0.43924	0.924
P-0003010-T01-IM3	4	0.526	5.428	135.7%	1.709	85.45%	1.95769	0.496
P-0003062-T01-IM5	20	0.802	17.399	86.995%	4.393	59.781%	0.93676	0.783
P-0003069-T01-IM5	37	0.881	23.779	64.268%	5.994	47.239%	0.5782	0.869
P-0003199-T01-IM5	1	0.01	1.994	199.4%	1.043	104.3%	5.77335	-0.026
P-0003225-T01-IM5	10	0.823	9.843	98.43%	2.783	59.334%	0.99194	0.816
P-0003255-T01-IM5	9	0.723	11.274	125.267%	2.859	69.341%	1.45259	0.706
P-0003358-T01-IM5	15	0.654	17.165	114.433%	3.811	83.163%	1.92335	0.611
P-0003372-T01-IM5	2	0.031	3.946	197.3%	1.523	107.692%	5.40817	-0.018
P-0003560-T01-IM5	46	0.865	36.307	78.928%	9.471	51.213%	0.60462	0.856
P-0003609-T01-IM5	6	0.525	9.162	152.7%	2.433	86.02%	2.86227	0.492
P-0003620-T02-IM5	23	0.884	18.388	79.948%	5.201	50.757%	0.72472	0.88
P-0003621-T01-IM5	3	0.047	5.852	195.067%	1.921	110.909%	3.83253	-0.013
P-0003700-T01-IM5	5	0.691	6.585	131.7%	1.936	73.174%	2.19235	0.678
P-0003728-T01-IM5	52	0.911	33.159	63.767%	6.733	41.918%	0.52135	0.9
P-0003742-T01-IM5	7	0.486	8.764	125.2%	2.708	90.267%	1.60727	0.444
P-0003743-T01-IM5	9	0.623	10.683	118.7%	2.863	79.405%	1.34828	0.591
P-0003868-T01-IM5	10	0.613	10.96	109.6%	2.736	86.52%	1.58903	0.566
P-0003871-T01-IM5	96	0.968	43.753	45.576%	8.226	25.656%	0.28341	0.965
P-0003872-T01-IM5	22	0.752	19.666	89.391%	5.254	66.726%	0.72434	0.727
P-0003921-T01-IM5	15	0.763	13.794	91.96%	3.322	66.44%	1.28543	0.736
P-0003966-T01-IM5	7	0.802	6.753	96.471%	1.813	60.433%	0.87537	0.789
P-0004048-T01-IM5	3	0.646	3.95	131.667%	1.338	77.249%	1.94474	0.632
P-0004142-T01-IM5	27	0.789	26.923	99.715%	6.351	61.397%	0.99532	0.771
P-0004203-T01-IM5	9	0.413	13.555	150.611%	3.711	95.818%	2.4573	0.364
P-0004214-T01-IM5	37	0.884	23.511	63.543%	5.632	47.097%	0.49445	0.871
P-0004236-T01-IM5	18	0.608	19.869	110.383%	5.113	85.217%	1.21438	0.563
P-0004253-T01-IM5	9	0.777	8.353	92.811%	2.271	62.986%	0.95302	0.759
P-0004272-T01-IM5	9	0.634	10.506	116.733%	2.644	79.72%	2.07013	0.598
P-0004348-T01-IM5	24	0.88	20.538	85.575%	4.683	48.824%	0.85927	0.872
P-0004349-T01-IM5	7	0.693	8.151	116.443%	2.165	72.167%	1.44679	0.67
P-0004437-T01-IM5	15	0.812	12.967	86.447%	3.054	58.774%	0.98319	0.792
P-0004457-T01-IM5	41	0.894	34.259	83.559%	8.403	48.115%	0.71138	0.89
P-0004518-T01-IM5	25	0.89	18.833	75.332%	3.955	45.668%	0.93805	0.878
P-0004650-T01-IM5	61	0.954	30.225	49.549%	6.111	30.143%	0.40523	0.949
P-0004700-T02-IM5	6	0.803	7.013	116.883%	2.273	65.616%	1.1534	0.802
P-0004914-T01-IM5	25	0.831	19.143	76.572%	5.063	55.574%	0.61514	0.815
P-0004933-T02-IM6	17	0.631	19.656	115.624%	4.548	84.454%	1.55687	0.586
P-0004952-T01-IM5	37	0.914	25.819	69.781%	4.966	40.683%	0.75098	0.904
P-0005039-T01-IM5	30	0.951	15.301	51.003%	3.106	31.06%	0.51683	0.946
P-0005053-T01-IM5	12	0.799	12.831	106.925%	4.313	65.021%	0.95795	0.795
P-0005062-T01-IM5	1	0.043	1.974	197.4%	1.033	103.3%	4.33069	0.01
P-0005109-T01-IM5	17	0.814	12.948	76.165%	3.377	58.786%	0.67289	0.794
P-0005118-T01-IM5	19	0.83	15.662	82.432%	4.239	56.147%	0.79865	0.817
P-0005129-T01-IM5	9	0.774	9.489	105.433%	2.463	63.594%	1.45467	0.759
P-0005144-T01-IM5	7	0.488	10.776	153.943%	2.704	90.133%	2.98905	0.446
P-0005146-T01-IM5	8	0.156	13.849	173.112%	3.438	121.552%	3.11501	0.066
P-0005159-T01-IM5	102	0.898	70.442	69.061%	13.883	53.796%	0.57757	0.885
P-0005222-T01-IM5	16	0.887	13.091	81.819%	3.114	48.05%	0.76271	0.88
P-0005228-T01-IM5	93	0.97	46.274	49.757%	8.127	25.484%	0.37456	0.968
P-0005241-T01-IM5	2	0.571	3.014	150.7%	1.178	83.297%	1.83138	0.56
P-0005260-T01-IM5	9	0.789	8.961	99.567%	2.582	62.623%	0.98792	0.778
P-0005352-T01-IM5	10	0.746	10.439	104.39%	2.663	66.575%	1.32468	0.725
P-0005366-T01-IM5	155	0.981	57.995	37.416%	11.101	21.088%	0.20936	0.979
P-0005370-T01-IM5	15	0.659	17.41	116.067%	4.074	78.404%	1.5909	0.623
P-0005383-T01-IM5	21	0.851	15.589	74.233%	3.764	52.707%	0.53226	0.835
P-0005421-T01-IM5	17	0.788	15.51	91.235%	3.943	61.579%	1.04259	0.769
P-0005461-T02-IM5	2	0.614	2.939	146.95%	1.145	80.964%	1.58559	0.607
P-0005493-T01-IM5	8	0.478	12.022	150.275%	3.352	89.586%	2.26957	0.44
P-0005583-T01-IM5	4	0.735	5.337	133.425%	1.759	71.811%	1.3759	0.731
P-0005604-T01-IM5	7	0.769	7.813	111.614%	2.159	65.096%	1.18879	0.758
P-0005673-T01-IM5	12	0.808	9.882	82.35%	2.508	59.114%	0.67916	0.789
P-0005725-T01-IM5	25	0.839	19.026	76.104%	4.425	55.75%	0.71456	0.82
P-0005733-T02-IM5	20	0.94	11.773	58.865%	2.711	36.227%	0.40962	0.936
P-0005769-T01-IM5	6	0.629	8.083	134.717%	2.2	77.782%	1.87664	0.605
P-0005928-T01-IM5	20	0.834	18.258	91.29%	3.975	55.123%	1.06449	0.818
P-0005971-T01-IM5	6	0.416	9.488	158.133%	2.923	92.433%	1.89423	0.38
P-0006034-T01-IM5	50	0.912	32.362	64.724%	6.685	40.988%	0.56022	0.903
P-0006155-T02-IM5	81	0.97	35.687	44.058%	6.747	24.955%	0.35539	0.967
P-0006177-T01-IM5	43	0.92	26.634	61.94%	7.225	42.066%	0.41316	0.916
P-0006192-T01-IM5	9	0.656	10.541	117.122%	3.111	75.453%	1.14618	0.633
P-0006193-T01-IM5	11	0.777	10.378	94.345%	2.602	63.108%	1.19526	0.756
P-0006267-T01-IM5	31	0.891	23.921	77.165%	5.307	46.018%	0.75107	0.881
P-0006339-T01-IM5	68	0.935	44.266	65.097%	9.698	37.692%	0.42614	0.931
P-0006407-T01-IM5	41	0.879	26.197	63.895%	6.075	50.106%	0.55473	0.863
P-0006423-T01-IM5	11	0.847	9.927	90.245%	2.643	55.11%	1.07825	0.839
P-0006476-T01-IM5	13	0.631	14.434	111.031%	3.839	80.049%	1.46382	0.595
P-0006488-T01-IM5	12	0.457	17.08	142.333%	7.335	88.95%	1.51033	0.437
P-0006541-T02-IM5	33	0.79	28.74	87.091%	6.309	68.431%	0.88067	0.761
P-0006621-T01-IM5	79	0.957	40.709	51.53%	7.466	29.172%	0.35589	0.952
P-0006624-T01-IM5	19	0.881	14.182	74.642%	3.413	47.792%	0.81173	0.871
P-0006719-T01-IM5	40	0.846	31.481	78.703%	6.532	60.648%	0.86187	0.825
P-0006731-T01-IM5	17	0.92	11.316	66.565%	2.706	41.266%	0.53095	0.915
P-0006796-T01-IM5	36	0.822	26.875	74.653%	6.333	63.33%	0.62544	0.798
P-0006845-T01-IM5	6	0.404	8.584	143.067%	2.677	94.646%	1.63848	0.361
P-0006952-T01-IM5	21	0.834	16.644	79.257%	3.901	55.729%	0.84275	0.816
P-0006973-T01-IM5	12	0.842	11.588	96.567%	2.965	56.033%	0.93148	0.833
P-0007142-T01-IM5	5	0.539	6.488	129.76%	1.911	85.463%	1.92299	0.504
P-0007232-T02-IM6	4	0.371	6.188	154.7%	1.919	95.95%	3.34223	0.328
P-0007238-T01-IM5	2	0.166	3.712	185.6%	1.444	102.106%	3.18987	0.127
P-0007281-T01-IM5	12	0.689	11.686	97.383%	3.037	75.925%	1.254	0.654
P-0007492-T01-IM5	4	0.665	5.753	143.825%	1.873	76.465%	1.55195	0.656
P-0007517-T01-IM5	6	0.646	6.802	113.367%	1.886	76.996%	1.55162	0.616
P-0007544-T01-IM5	58	0.937	31.163	53.729%	6.264	35.809%	0.35443	0.929
P-0007561-T01-IM5	33	0.893	23.297	70.597%	4.701	45.877%	0.64061	0.88
P-0007736-T01-IM5	11	0.768	11.031	100.282%	2.793	64.076%	1.03875	0.749
P-0007810-T02-IM5	47	0.944	26.505	56.394%	4.874	33.087%	0.58254	0.937
P-0007876-T01-IM5	39	0.87	28.461	72.977%	6.956	49.31%	0.72871	0.858
P-0007918-T01-IM5	60	0.955	31.836	53.06%	5.924	29.769%	0.39618	0.951
P-0007970-T01-IM5	13	0.689	14.142	108.785%	3.664	73.28%	1.48033	0.66
P-0007980-T01-IM5	11	0.778	11.467	104.245%	3.333	64.144%	0.97396	0.767
P-0007986-T01-IM5	7	0.387	10.476	149.657%	2.934	97.8%	2.10468	0.336
P-0008009-T01-IM5	11	0.7	11.272	102.473%	3.275	71.466%	0.83411	0.677
P-0008028-T01-IM5	4	0.193	7.365	184.125%	2.518	102.797%	3.04644	0.148
P-0008050-T01-IM5	1	0.043	1.974	197.4%	1.033	103.3%	4.33069	0.01
P-0008080-T01-IM5	52	0.903	33.955	65.298%	7.481	42.906%	0.54903	0.893
P-0008228-T01-IM5	46	0.966	22.027	47.885%	4.095	26.544%	0.40393	0.962
P-0008246-T02-IM5	82	0.974	40.268	49.107%	7.711	26.023%	0.30472	0.973
P-0008360-T01-IM5	8	0.694	10.253	128.162%	2.699	72.134%	1.58675	0.675
P-0008403-T01-IM5	23	0.83	18.968	82.47%	4.964	55.849%	0.64476	0.817
P-0008434-T01-IM5	54	0.89	35.759	66.22%	8.16	45.616%	0.52204	0.878
P-0008445-T01-IM5	8	0.678	8.992	112.4%	2.344	74.124%	1.65732	0.65
P-0008450-T01-IM5	1	0.336	1.795	179.5%	0.942	94.2%	2.27588	0.322
P-0008490-T01-IM5	7	0.743	8.618	123.114%	2.473	68.589%	1.38485	0.733
P-0008492-T02-IM5	3	0.205	5.349	178.3%	1.786	103.115%	2.41949	0.157
P-0008557-T02-IM5	53	0.962	26.45	49.906%	4.642	27.306%	0.50801	0.958
P-0008659-T01-IM5	8	0.371	12.201	152.513%	3.201	101.225%	2.64982	0.312
P-0008728-T01-IM5	43	0.877	30.326	70.526%	6.312	55.574%	0.58144	0.86
P-0008733-T01-IM5	7	0.287	10.748	153.543%	2.884	109.005%	2.571	0.217
P-0008857-T01-IM5	51	0.95	28.381	55.649%	5.512	31.666%	0.47117	0.945
P-0008859-T01-IM5	1	0.021	1.987	198.7%	1.039	103.9%	5.03874	-0.014
P-0008912-T01-IM5	12	0.731	10.815	90.125%	2.715	72.561%	1.15547	0.699
P-0008942-T01-IM5	37	0.95	18.298	49.454%	3.986	31.611%	0.49239	0.945
P-0008946-T01-IM5	16	0.879	11.233	70.206%	3.195	49.3%	0.73494	0.871
P-0008963-T01-IM5	9	0.401	11.847	131.633%	3.352	101.067%	1.53206	0.341
P-0008974-T01-IM5	36	0.884	24.405	67.792%	5.146	51.46%	0.6806	0.869
P-0008997-T01-IM5	67	0.921	46.257	69.04%	9.801	39.979%	0.50734	0.914
P-0008999-T01-IM5	13	0.82	12.699	97.685%	3.498	59.127%	1.17242	0.811
P-0009072-T01-IM5	6	0.792	7.147	119.117%	2.302	66.453%	1.06208	0.79
P-0009105-T01-IM5	36	0.878	25.396	70.544%	5.402	49.729%	0.63407	0.862
P-0009108-T01-IM5	43	0.852	33.587	78.109%	7.172	54.215%	0.74452	0.834
P-0009148-T01-IM5	12	0.724	13.38	111.5%	3.379	68.974%	1.2286	0.702
P-0009177-T01-IM5	7	0.661	8.242	117.743%	2.256	75.2%	1.18055	0.635
P-0009180-T01-IM5	2	0.268	3.537	176.85%	1.382	97.722%	2.61014	0.236
P-0009189-T01-IM5	77	0.832	55.548	72.14%	13.729	57.656%	0.45243	0.811
P-0009245-T01-IM5	28	0.865	21.774	77.764%	4.565	51.038%	0.69979	0.849
P-0009292-T01-IM5	8	0.458	11.204	140.05%	2.982	94.299%	2.08089	0.408
P-0009308-T01-IM5	1	0.014	1.992	199.2%	1.042	104.2%	5.48636	-0.022
P-0009311-T01-IM5	31	0.832	24.615	79.403%	5.456	58.494%	0.80009	0.81
P-0009324-T02-IM5	23	0.747	23.016	100.07%	5.387	67.87%	0.9687	0.72
P-0009349-T01-IM5	40	0.869	28.072	70.18%	6.604	49.78%	0.68144	0.854
P-0009412-T01-IM5	1	0.043	1.974	197.4%	1.033	103.3%	4.33069	0.01
P-0009527-T01-IM5	15	0.828	11.293	75.287%	2.835	56.7%	0.84383	0.809
P-0009538-T01-IM5	9	0.748	8.44	93.778%	2.219	66.905%	1.33421	0.723
P-0009589-T01-IM5	1	0.004	1.998	199.8%	1.044	104.4%	6.68481	-0.032
P-0009697-T01-IM5	3	0.162	5.486	182.867%	1.824	105.309%	2.90005	0.111
P-0009736-T01-IM5	16	0.895	11.297	70.606%	2.617	44.881%	0.54016	0.886
P-0009744-T01-IM5	19	0.799	14.109	74.258%	3.662	63.747%	0.77061	0.773
P-0009747-T01-IM5	28	0.915	20.23	72.25%	5.736	46.222%	0.53252	0.914
P-0009752-T01-IM5	257	0.973	100.754	39.204%	23.505	25.675%	0.20348	0.972
P-0009855-T01-IM5	3	0.302	5.04	168.0%	1.697	97.976%	2.33295	0.262
P-0009950-T01-IM5	72	0.894	47.304	65.7%	11.839	45.136%	0.49896	0.885
P-0010008-T01-IM5	7	0.282	11.39	162.714%	3.156	105.2%	2.12342	0.221
P-0010115-T01-IM5	57	0.862	36.681	64.353%	9.67	50.895%	0.44863	0.847
P-0010140-T02-IM5	2	0.047	3.919	195.95%	1.514	107.056%	3.9412	-0.001
P-0010232-T01-IM5	16	0.743	14.681	91.756%	3.587	70.347%	1.07936	0.712
P-0010249-T01-IM5	20	0.831	16.742	83.71%	3.74	56.383%	0.9451	0.812
P-0010340-T01-IM5	58	0.9	36.897	63.616%	8.818	43.656%	0.4013	0.89
P-0010495-T01-IM5	5	0.336	8.002	160.04%	2.573	97.25%	2.3711	0.293
P-0010596-T02-IM6	32	0.886	24.479	76.497%	5.72	47.018%	0.61348	0.878
P-0010605-T01-IM5	1	0.214	1.869	186.9%	0.981	98.1%	2.72729	0.192
P-0010670-T01-IM5	15	0.623	13.857	92.38%	4.495	80.733%	0.75843	0.586
P-0010726-T01-IM5	95	0.955	46.499	48.946%	10.697	31.34%	0.30516	0.952
P-0010805-T01-IM5	19	0.632	18.853	99.226%	6.115	78.295%	1.09521	0.601
P-0010818-T01-IM5	15	0.872	12.413	82.753%	3.179	50.905%	0.59692	0.864
P-0010847-T02-IM6	20	0.896	15.196	75.98%	3.376	45.114%	0.79458	0.888
P-0010848-T01-IM5	14	0.847	10.922	78.014%	2.821	53.312%	0.58922	0.834
P-0010915-T01-IM5	19	0.62	22.27	117.211%	5.264	84.291%	1.38474	0.577
P-0010937-T01-IM5	37	0.942	19.461	52.597%	3.851	33.906%	0.47042	0.935
P-0010975-T01-IM5	3	0.102	5.676	189.2%	1.875	108.253%	3.92054	0.046
P-0011047-T01-IM5	37	0.85	29.161	78.814%	6.768	52.689%	0.63538	0.835
P-0011081-T01-IM5	12	0.522	14.597	121.642%	4.18	89.118%	1.24322	0.478
P-0011216-T01-IM5	20	0.814	17.121	85.605%	3.801	60.099%	0.97718	0.791
P-0011269-T01-IM5	33	0.918	20.003	60.615%	4.467	39.638%	0.4204	0.91
P-0011297-T01-IM5	6	0.764	7.505	125.083%	2.378	68.647%	1.29518	0.76
P-0011467-T01-IM5	67	0.868	46.564	69.499%	12.327	49.788%	0.48382	0.857
P-0011476-T01-IM5	7	0.807	7.627	108.957%	2.264	62.792%	1.32842	0.802
P-0011594-T01-IM5	13	0.824	13.024	100.185%	3.727	59.68%	0.9151	0.818
P-0012080-T01-IM5	28	0.926	17.294	61.764%	4.066	39.125%	0.50463	0.921
P-0012119-T01-IM5	16	0.867	12.328	77.05%	3.415	51.483%	0.7052	0.859
P-0012194-T01-IM5	37	0.873	26.344	71.2%	6.131	48.931%	0.55879	0.859
P-0012315-T01-IM5	14	0.771	12.996	92.829%	4.19	64.653%	0.97	0.758
P-0012361-T01-IM5	45	0.897	29.418	65.373%	6.782	44.241%	0.48808	0.886
P-0012407-T01-IM5	25	0.808	20.879	83.516%	5.26	59.18%	0.59833	0.788
P-0012408-T01-IM5	17	0.703	18.727	110.159%	4.002	77.019%	1.54291	0.666
P-0012420-T01-IM5	13	0.671	15.007	115.438%	3.885	74.767%	1.39698	0.642
P-0012446-T01-IM5	29	0.912	18.576	64.055%	4.43	41.674%	0.53352	0.905
P-0012529-T01-IM5	10	0.825	7.694	76.94%	1.97	56.869%	0.86086	0.806
P-0012550-T01-IM5	59	0.906	37.283	63.192%	7.861	42.949%	0.51471	0.895
P-0012551-T01-IM5	12	0.7	13.236	110.3%	2.983	74.575%	1.53663	0.666
P-0012780-T01-IM5	7	0.034	13.619	194.557%	3.345	126.429%	4.10171	-0.062
P-0012783-T01-IM5	21	0.838	18.034	85.876%	4.415	54.761%	0.96284	0.824
P-0012856-T01-IM5	40	0.944	22.18	55.45%	4.179	33.246%	0.50557	0.937
P-0012860-T01-IM5	103	0.979	42.711	41.467%	8.435	23.208%	0.24784	0.978
P-0012865-T01-IM5	47	0.901	30.967	65.887%	7.056	43.509%	0.6077	0.89
P-0012884-T01-IM5	2	0.184	3.682	184.1%	1.434	101.399%	3.04171	0.146
P-0012924-T01-IM5	1	0.01	1.994	199.4%	1.043	104.3%	5.77335	-0.026
P-0012968-T01-IM5	10	0.755	9.882	98.82%	2.464	65.853%	1.43284	0.732
P-0012999-T01-IM5	21	0.893	17.433	83.014%	4.618	49.51%	0.82594	0.889
P-0013025-T01-IM5	14	0.892	11.357	81.121%	2.791	47.865%	0.88261	0.887
P-0013111-T01-IM5	21	0.659	22.965	109.357%	5.17	84.994%	1.47129	0.614
P-0013166-T01-IM5	45	0.904	28.065	62.367%	7.661	44.157%	0.41529	0.897
P-0013180-T01-IM5	13	0.864	10.429	80.223%	2.544	50.88%	0.85079	0.853
P-0013232-T01-IM5	48	0.949	24.496	51.033%	5.622	32.788%	0.42184	0.945
P-0013274-T01-IM5	8	0.777	9.437	117.962%	2.999	67.06%	1.50517	0.772
P-0013318-T01-IM5	8	0.281	12.117	151.462%	3.176	112.289%	2.49947	0.204
P-0013341-T01-IM5	20	0.71	17.651	88.255%	5.646	70.575%	0.79494	0.686
P-0013343-T01-IM5	19	0.704	15.501	81.584%	4.509	76.216%	0.52103	0.668
P-0013356-T01-IM5	31	0.894	19.941	64.326%	4.455	45.234%	0.49933	0.882
P-0013383-T01-IM5	47	0.945	27.973	59.517%	6.146	35.077%	0.4376	0.941
P-0013389-T01-IM5	8	0.37	13.095	163.688%	3.635	97.149%	2.49714	0.323
P-0013413-T01-IM5	26	0.863	20.831	80.119%	4.857	50.638%	0.83754	0.851
P-0013448-T01-IM5	11	0.744	12.995	118.136%	3.211	66.954%	1.77341	0.727
P-0013451-T01-IM5	4	0.132	7.353	183.825%	2.201	110.05%	3.67064	0.069
P-0013481-T01-IM5	12	0.857	9.401	78.342%	2.312	51.698%	0.69255	0.844
P-0013525-T01-IM5	10	0.893	7.992	79.92%	2.044	48.178%	0.60898	0.888
P-0013596-T01-IM5	13	0.583	16.135	124.115%	4.199	83.98%	1.48614	0.544
P-0013598-T01-IM5	20	0.719	21.006	105.03%	5.023	71.036%	1.15172	0.689
P-0013659-T01-IM5	10	0.623	10.766	107.66%	2.701	85.413%	1.52963	0.578
P-0013679-T01-IM5	21	0.749	22.629	107.757%	4.984	67.204%	1.37221	0.724
P-0013765-T01-IM5	8	0.665	9.007	112.587%	2.592	74.825%	1.18055	0.64
P-0013910-T01-IM5	25	0.784	24.828	99.312%	6.436	62.219%	1.02066	0.768
P-0014047-T03-IM6	22	0.83	17.447	79.305%	4.151	56.488%	0.67998	0.811
P-0014137-T01-IM5	25	0.849	20.426	81.704%	5.248	53.285%	0.74806	0.838
P-0014148-T01-IM5	48	0.869	34.994	72.904%	8.094	49.627%	0.70292	0.855
P-0014159-T01-IM5	20	0.681	22.433	112.165%	4.967	78.535%	1.25337	0.643
P-0014206-T01-IM6	29	0.877	19.205	66.224%	4.694	48.159%	0.5266	0.864
P-0014208-T01-IM6	25	0.832	23.003	92.012%	6.888	58.423%	0.91583	0.826
P-0014227-T01-IM6	50	0.812	41.687	83.374%	9.163	62.932%	0.71369	0.788
P-0014229-T01-IM6	36	0.894	21.778	60.494%	5.068	45.884%	0.4009	0.881
P-0014242-T01-IM6	30	0.885	20.746	69.153%	5.598	47.653%	0.51335	0.877
P-0014311-T01-IM6	3	0.015	5.954	198.467%	1.948	112.468%	4.95593	-0.048
P-0014379-T01-IM6	3	0.388	4.768	158.933%	1.615	93.242%	1.9291	0.355
P-0014392-T01-IM6	32	0.931	19.676	61.488%	4.436	37.762%	0.50491	0.926
P-0014449-T01-IM6	2	0.156	3.73	186.5%	1.45	102.53%	3.78019	0.116
P-0014556-T01-IM6	19	0.861	14.558	76.621%	3.416	50.923%	0.85183	0.847
P-0014682-T01-IM6	1	0.021	1.987	198.7%	1.039	103.9%	5.03874	-0.014
P-0014910-T01-IM6	41	0.807	35.167	85.773%	7.571	64.683%	0.88696	0.781
P-0014946-T01-IM6	110	0.96	49.904	45.367%	9.502	30.572%	0.36246	0.955
P-0014966-T01-IM6	7	0.596	8.699	124.271%	2.668	80.443%	1.17962	0.569
P-0014969-T01-IM6	15	0.666	18.025	120.167%	4.137	76.822%	1.69792	0.632
P-0015010-T01-IM6	1	0.71	1.566	156.6%	0.812	81.2%	1.52797	0.721
P-0015106-T01-IM6	26	0.892	17.022	65.469%	3.903	45.371%	0.52169	0.88
P-0015122-T01-IM6	11	0.513	13.832	125.745%	3.908	89.656%	1.7707	0.468
P-0015142-T01-IM6	8	0.855	8.154	101.925%	2.292	57.3%	1.0624	0.853
P-0015257-T01-IM6	72	0.936	42.774	59.408%	8.867	35.611%	0.37493	0.93
P-0015261-T01-IM6	65	0.957	32.286	49.671%	6.081	29.089%	0.38188	0.952
P-0015281-T01-IM6	29	0.885	19.748	68.097%	4.388	47.044%	0.49484	0.871
P-0015373-T01-IM6	34	0.894	22.616	66.518%	5.254	44.725%	0.55509	0.884
P-0015386-T01-IM6	56	0.972	24.86	44.393%	6.775	30.669%	0.27882	0.973
P-0015407-T01-IM6	39	0.866	29.981	76.874%	5.962	58.183%	0.72751	0.847
P-0015415-T01-IM6	95	0.919	53.757	56.586%	12.011	39.621%	0.35138	0.909
P-0015438-T01-IM6	79	0.961	35.53	44.975%	7.537	28.187%	0.30169	0.958
P-0015462-T01-IM6	5	0.559	7.648	152.96%	2.193	82.888%	2.56589	0.535
P-0015471-T01-IM6	2	0.51	3.118	155.9%	1.221	86.338%	2.89129	0.496
P-0015498-T01-IM6	16	0.751	14.217	88.856%	3.528	69.19%	1.03305	0.722
P-0015511-T01-IM6	16	0.85	15.47	96.688%	3.994	55.387%	0.97471	0.844
P-0015512-T01-IM6	116	0.961	59.658	51.429%	10.864	27.958%	0.36468	0.958
P-0015521-T01-IM6	20	0.855	16.898	84.49%	3.897	52.076%	0.92304	0.842
P-0015526-T01-IM6	44	0.974	21.029	47.793%	4.761	28.452%	0.34993	0.974
P-0015530-T01-IM6	7	0.645	8.768	125.257%	2.303	76.767%	1.70988	0.617
P-0015544-T01-IM6	16	0.818	12.556	78.475%	3.016	59.149%	0.80506	0.797
P-0015612-T01-IM6	25	0.926	15.574	62.296%	3.601	39.058%	0.49125	0.92
P-0015679-T01-IM6	5	0.111	9.239	184.78%	2.563	114.621%	3.11027	0.038
P-0015694-T01-IM6	19	0.671	18.99	99.947%	5.31	75.857%	0.72434	0.638
P-0015697-T01-IM6	20	0.682	18.802	94.01%	5.329	75.363%	0.95521	0.649
P-0015718-T01-IM6	28	0.652	29.776	106.343%	7.161	83.245%	1.05796	0.608
P-0015791-T01-IM6	9	0.573	11.62	129.111%	2.847	85.84%	2.33265	0.531
P-0015827-T01-IM6	41	0.871	30.984	75.571%	6.391	50.684%	0.83253	0.855
P-0015830-T01-IM6	62	0.966	31.372	50.6%	5.168	25.84%	0.41847	0.962
P-0015832-T01-IM6	46	0.918	27.769	60.367%	6.128	39.556%	0.46143	0.91
P-0015855-T02-IM6	15	0.88	11.808	78.72%	2.987	49.106%	0.86285	0.873
P-0015881-T03-IM6	26	0.903	16.722	64.315%	3.702	43.035%	0.56605	0.892
