Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0023356-T01-IM6	60	0.951	37.481	62.468%	7.8	32.844%	0.45835	0.948
P-0023378-T01-IM6	23	0.76	21.817	94.857%	4.379	65.278%	0.98057	0.721
P-0023510-T01-IM6	56	0.954	29.72	53.071%	5.301	30.011%	0.3916	0.948
P-0023645-T01-IM6	13	0.858	13.282	102.169%	2.93	56.388%	1.10899	0.855
P-0023733-T01-IM6	5	0.665	8.018	160.36%	2.758	83.157%	1.68688	0.691
P-0023734-T01-IM6	9	0.749	11.539	128.211%	2.547	70.641%	1.23696	0.744
P-0023765-T01-IM6	153	0.987	54.083	35.348%	8.331	17.124%	0.23217	0.986
P-0023775-T01-IM6	7	0.666	9.048	129.257%	2.326	77.533%	1.28534	0.654
P-0023777-T01-IM6	55	0.945	34.411	62.565%	7.456	38.299%	0.43694	0.944
P-0023794-T01-IM6	17	0.819	14.066	82.741%	3.196	57.402%	0.89911	0.797
P-0023821-T01-IM6	12	0.85	10.592	88.267%	2.46	55.007%	0.76176	0.839
P-0023848-T01-IM6	44	0.92	28.76	65.364%	4.907	40.065%	0.65849	0.908
P-0023973-T01-IM6	28	0.913	19.759	70.568%	3.682	41.69%	0.74277	0.903
P-0023993-T01-IM6	3	0.224	5.485	182.833%	1.71	98.727%	3.46722	0.163
P-0024070-T01-IM6	61	0.924	41.76	68.459%	7.813	39.819%	0.49213	0.917
P-0024072-T01-IM6	55	0.921	32.222	58.585%	6.943	39.119%	0.50413	0.911
P-0024110-T01-IM6	7	0.699	10.579	151.129%	2.543	76.674%	1.78374	0.701
P-0024121-T01-IM6	55	0.95	34.851	63.365%	7.771	36.193%	0.38321	0.949
P-0024166-T02-IM6	25	0.922	18.134	72.536%	5.141	42.694%	0.52424	0.919
P-0024188-T01-IM6	26	0.837	18.588	71.492%	4.848	54.893%	0.66137	0.819
P-0024221-T01-IM6	8	0.685	10.089	126.113%	2.623	75.719%	1.29036	0.673
P-0024262-T01-IM6	173	0.973	68.048	39.334%	14.391	23.942%	0.21742	0.971
P-0024301-T01-IM6	7	0.805	7.781	111.157%	2.143	64.614%	1.18955	0.802
P-0024305-T01-IM6	21	0.918	19.777	94.176%	3.891	47.536%	0.72148	0.919
P-0024339-T01-IM6	37	0.969	16.841	45.516%	3.395	26.43%	0.34433	0.967
P-0024344-T01-IM6	17	0.69	17.867	105.1%	5.018	73.195%	0.90478	0.666
P-0024395-T01-IM6	134	0.977	52.766	39.378%	8.983	21.4%	0.26081	0.974
P-0024536-T01-IM6	24	0.863	21.22	88.417%	4.4	51.854%	0.85849	0.851
P-0024595-T01-IM6	2	0.067	3.927	196.35%	1.441	101.894%	4.02884	-0.011
P-0024639-T01-IM6	172	0.994	44.74	26.012%	6.718	11.788%	0.18055	0.994
P-0024769-T01-IM6	15	0.653	16.755	111.7%	3.809	83.119%	1.71477	0.609
P-0024771-T01-IM6	7	0.79	8.542	122.029%	2.026	67.533%	1.05684	0.791
P-0024830-T01-IM6	6	0.609	8.63	143.833%	1.976	80.67%	1.65627	0.582
P-0024927-T01-IM6	5	0.804	4.428	88.56%	1.575	59.529%	2.57005	0.795
P-0024994-T01-IM6	5	0.645	7.127	142.54%	1.766	78.978%	1.55691	0.631
P-0024995-T01-IM6	16	0.895	12.403	77.519%	3.365	47.588%	0.66933	0.89
P-0025093-T01-IM6	16	0.8	16.03	100.188%	2.943	60.074%	1.11446	0.772
P-0025164-T01-IM6	47	0.976	26.293	55.943%	5.716	30.423%	0.37894	0.978
P-0025347-T01-IM6	28	0.919	19.239	68.711%	3.953	39.53%	0.8316	0.911
P-0025530-T01-IM6	17	0.615	22.225	130.735%	3.878	80.862%	1.49	0.542
P-0025541-T01-IM6	12	0.858	12.284	102.367%	2.505	56.014%	1.06324	0.852
P-0025561-T01-IM6	4	0.67	6.207	155.175%	2.034	83.038%	1.5519	0.706
P-0025565-T01-IM6	15	0.641	15.971	106.473%	4.408	76.733%	1.226	0.605
P-0025608-T01-IM6	8	0.713	9.654	120.675%	2.032	71.842%	1.42091	0.688
P-0025733-T01-IM6	11	0.827	8.966	81.509%	2.681	58.504%	0.68137	0.817
P-0025737-T01-IM6	1	0.026	1.99	199.0%	1.014	101.4%	5.27511	-0.032
P-0025813-T01-IM6	21	0.863	16.599	79.043%	3.618	50.662%	0.92821	0.848
P-0025831-T01-IM6	15	0.816	13.978	93.187%	3.135	58.215%	0.82228	0.798
P-0025853-T01-IM6	5	0.437	8.245	164.9%	2.013	90.024%	2.75168	0.384
P-0025878-T01-IM6	5	0.822	6.018	120.36%	2.123	64.011%	1.23021	0.822
P-0025945-T01-IM6	172	0.97	70.333	40.891%	15.446	25.665%	0.2348	0.967
P-0025973-T01-IM6	175	0.991	60.406	34.518%	11.323	17.996%	0.19481	0.991
P-0026008-T01-IM6	89	0.961	44.911	50.462%	8.614	28.415%	0.33864	0.957
P-0026015-T01-IM6	5	0.483	7.549	150.98%	1.959	87.609%	2.419	0.437
P-0026030-T01-IM6	28	0.81	24.647	88.025%	5.727	59.069%	0.72015	0.79
P-0026104-T01-IM6	4	0.194	7.397	184.925%	2.0	100.0%	2.73502	0.104
P-0026158-T04-IM6	4	0.077	7.824	195.6%	2.512	102.552%	3.87473	-0.013
P-0026274-T02-IM6	24	0.866	17.04	71.0%	3.804	49.949%	0.66176	0.85
P-0026314-T01-IM6	7	0.851	7.429	106.129%	1.905	57.438%	1.2347	0.848
P-0026326-T02-IM6	21	0.831	16.219	77.233%	3.473	55.613%	0.74219	0.806
P-0026354-T01-IM6	24	0.856	18.692	77.883%	4.003	51.679%	0.934	0.839
P-0026361-T01-IM6	2	0.574	3.37	168.5%	1.233	87.186%	2.49703	0.592
P-0026488-T01-IM6	30	0.964	14.431	48.103%	2.757	27.035%	0.45172	0.96
P-0026715-T01-IM6	6	0.618	8.671	144.517%	2.297	81.211%	1.4581	0.606
P-0026804-T01-IM6	5	0.704	5.366	107.32%	1.588	71.018%	1.36221	0.684
P-0026835-T01-IM6	38	0.954	20.75	54.605%	3.948	30.459%	0.52702	0.949
P-0027076-T01-IM6	9	0.86	9.495	105.5%	2.202	56.855%	1.10806	0.857
P-0027084-T01-IM6	32	0.867	26.805	83.766%	4.597	50.157%	0.79584	0.847
P-0027104-T01-IM6	13	0.657	14.304	110.031%	3.206	77.757%	1.63837	0.61
P-0027154-T01-IM6	11	0.895	10.411	94.645%	2.376	49.543%	0.76243	0.893
P-0027227-T01-IM6	13	0.786	13.313	102.408%	3.511	63.059%	1.05602	0.773
P-0027258-T01-IM6	56	0.929	37.582	67.111%	6.886	38.256%	0.53188	0.921
P-0027270-T01-IM6	21	0.891	18.854	89.781%	3.684	46.414%	0.92956	0.883
P-0027338-T01-IM6	62	0.972	30.616	49.381%	5.341	26.377%	0.36038	0.97
P-0027588-T01-IM6	2	0.531	3.184	159.2%	1.216	85.984%	1.96892	0.52
P-0027603-T01-IM6	30	0.921	21.117	70.39%	4.314	39.057%	0.554	0.914
P-0027626-T01-IM6	9	0.748	10.925	121.389%	2.898	70.287%	1.17582	0.741
P-0027707-T01-IM6	13	0.846	11.4	87.692%	3.003	55.764%	0.70138	0.838
P-0027716-T01-IM6	29	0.881	21.816	75.228%	4.526	48.524%	0.56466	0.869
P-0027739-T01-IM6	12	0.882	11.909	99.242%	2.647	50.024%	1.17177	0.876
P-0027752-T01-IM6	57	0.966	29.456	51.677%	5.584	27.816%	0.41638	0.964
P-0027768-T01-IM6	23	0.774	21.543	93.665%	5.223	63.809%	0.72108	0.752
P-0027808-T01-IM6	19	0.869	19.586	103.084%	7.098	57.384%	0.96993	0.869
P-0027875-T01-IM6	11	0.786	11.756	106.873%	2.7	61.942%	1.48648	0.769
P-0028040-T01-IM6	19	0.869	19.184	100.968%	4.272	54.697%	0.87406	0.866
P-0028041-T01-IM6	7	0.684	8.592	122.743%	1.955	73.892%	1.32566	0.657
P-0028067-T01-IM6	9	0.898	9.704	107.822%	2.222	53.891%	0.9337	0.902
P-0028078-T01-IM6	11	0.935	7.448	67.709%	2.124	36.974%	0.92628	0.932
P-0028101-T01-IM6	49	0.919	31.186	63.645%	6.301	39.614%	0.5692	0.909
P-0028205-T01-IM6	37	0.97	18.049	48.781%	3.457	27.077%	0.33693	0.968
P-0028298-T01-IM6	4	0.62	5.098	127.45%	1.571	78.55%	2.40811	0.598
P-0028316-T01-IM6	7	0.812	7.619	108.843%	2.205	61.156%	1.42305	0.806
P-0028477-T01-IM6	81	0.963	42.683	52.695%	7.348	27.03%	0.37938	0.959
P-0028629-T01-IM6	68	0.966	33.514	49.285%	5.982	27.771%	0.37237	0.963
P-0028631-T01-IM6	38	0.819	33.105	87.118%	7.472	62.704%	0.77301	0.8
P-0028681-T01-IM6	24	0.774	23.148	96.45%	4.334	63.901%	1.05056	0.736
P-0028849-T02-IM6	17	0.816	18.037	106.1%	4.068	62.036%	1.03828	0.808
P-0028910-T01-IM6	37	0.948	23.252	62.843%	4.32	32.656%	0.68995	0.943
P-0028920-T01-IM6	26	0.966	16.678	64.146%	3.548	34.791%	0.41431	0.967
P-0028988-T01-IM6	21	0.903	16.15	76.905%	3.735	44.326%	0.75434	0.897
P-0028993-T01-IM6	23	0.917	19.242	83.661%	5.248	46.206%	0.67797	0.916
P-0029242-T01-IM6	7	0.748	8.156	116.514%	2.03	67.667%	1.45937	0.732
P-0029305-T01-IM6	24	0.927	17.655	73.563%	3.9	42.055%	0.5934	0.924
P-0029330-T01-IM6	7	0.751	8.24	117.714%	1.828	69.092%	1.18366	0.737
P-0029332-T01-IM6	14	0.948	8.054	57.529%	2.029	32.081%	0.58207	0.945
P-0029387-T01-IM6	36	0.869	24.638	68.439%	5.678	49.799%	0.5744	0.852
P-0029475-T01-IM6	19	0.794	17.189	90.468%	3.228	62.123%	1.04873	0.757
P-0029504-T01-IM6	197	0.98	86.52	43.919%	17.214	25.439%	0.26383	0.981
P-0029544-T01-IM6	7	0.349	11.477	163.957%	2.518	95.171%	2.43879	0.254
P-0029614-T01-IM6	13	0.9	10.09	77.615%	2.318	44.61%	0.92901	0.893
P-0029764-T01-IM6	37	0.926	27.999	75.673%	5.691	40.141%	0.56988	0.922
P-0029804-T01-IM6	6	0.768	7.469	124.483%	2.025	71.595%	1.10789	0.777
P-0029808-T01-IM6	9	0.934	8.125	90.278%	1.836	44.53%	0.8267	0.935
P-0029950-T01-IM6	17	0.821	15.513	91.253%	3.305	57.533%	0.88516	0.802
P-0029954-T01-IM6	1	0.752	1.708	170.8%	0.864	86.4%	1.92409	0.825
P-0029989-T01-IM6	14	0.752	14.168	101.2%	3.193	68.075%	1.37875	0.725
P-0030112-T02-IM6	16	0.647	18.549	115.931%	3.249	76.58%	1.22791	0.566
P-0030135-T01-IM6	11	0.765	11.964	108.764%	2.359	65.427%	1.49021	0.738
P-0030209-T01-IM6	33	0.895	23.748	71.964%	4.82	44.561%	0.67833	0.883
P-0030237-T01-IM6	1	0.649	1.647	164.7%	0.849	84.9%	1.73567	0.663
P-0030248-T01-IM6	6	0.664	7.335	122.25%	1.842	75.199%	1.41796	0.636
P-0030255-T01-IM6	4	0.499	5.87	146.75%	1.735	86.75%	2.01499	0.465
P-0030290-T01-IM6	120	0.95	67.228	56.023%	13.87	31.72%	0.34391	0.946
P-0030388-T01-IM6	1	0.152	1.941	194.1%	0.989	98.9%	3.52029	0.117
P-0030475-T01-IM6	30	0.873	26.352	87.84%	4.842	48.912%	0.80401	0.859
P-0030546-T01-IM6	24	0.897	19.837	82.654%	5.73	46.785%	0.6797	0.893
P-0030816-T01-IM6	8	0.74	11.284	141.05%	3.805	74.622%	1.32496	0.744
P-0030878-T01-IM6	3	0.723	3.799	126.633%	1.253	72.342%	1.59743	0.717
P-0030903-T01-IM6	41	0.746	41.075	100.183%	8.841	69.677%	0.9832	0.713
P-0030939-T01-IM6	17	0.759	17.023	100.135%	3.758	65.418%	1.04423	0.73
P-0031177-T01-IM6	10	0.715	11.155	111.55%	2.846	71.15%	1.21582	0.694
P-0031286-T03-IM6	58	0.929	31.008	53.462%	6.42	37.066%	0.43497	0.92
P-0031640-T01-IM6	52	0.965	26.293	50.563%	4.539	26.654%	0.52469	0.961
P-0031794-T01-IM6	3	0.77	4.627	154.233%	1.799	80.454%	1.49401	0.813
P-0031887-T01-IM6	15	0.763	14.388	95.92%	4.27	65.117%	0.74499	0.747
P-0032079-T01-IM6	18	0.77	18.389	102.161%	3.856	64.267%	0.87572	0.744
P-0032185-T01-IM6	62	0.933	36.211	58.405%	7.433	36.443%	0.44935	0.926
P-0032392-T01-IM6	17	0.869	14.624	86.024%	2.848	49.577%	1.00341	0.855
P-0032398-T01-IM6	34	0.909	21.361	62.826%	4.055	41.824%	0.60085	0.894
P-0032404-T01-IM6	48	0.967	27.144	56.55%	6.082	30.184%	0.42156	0.967
P-0032570-T01-IM6	56	0.922	31.887	56.941%	6.879	38.82%	0.47022	0.913
P-0032586-T01-IM6	34	0.923	21.338	62.759%	3.96	38.831%	0.61616	0.913
P-0032617-T01-IM6	5	0.754	6.557	131.14%	1.832	69.243%	1.49038	0.747
P-0032650-T01-IM6	64	0.892	42.301	66.095%	8.057	46.059%	0.56496	0.875
P-0032691-T01-IM6	237	0.972	95.781	40.414%	17.389	23.622%	0.2228	0.969
P-0032739-T01-IM6	14	0.863	12.668	90.486%	2.672	54.542%	0.87209	0.856
P-0032746-T01-IM6	20	0.903	14.404	72.02%	2.818	45.714%	0.67131	0.894
P-0032774-T02-IM6	36	0.934	18.93	52.583%	4.688	36.832%	0.46641	0.928
P-0032780-T01-IM6	7	0.744	7.171	102.443%	2.067	68.9%	1.83811	0.727
P-0032800-T01-IM6	27	0.971	13.79	51.074%	2.948	26.581%	0.47933	0.97
P-0032812-T01-IM6	5	0.705	7.359	147.18%	2.02	76.349%	1.72665	0.706
P-0032845-T01-IM6	22	0.91	16.586	75.391%	3.501	43.094%	0.66979	0.904
P-0032896-T01-IM6	9	0.826	8.221	91.344%	2.044	56.69%	0.97628	0.813
P-0032937-T01-IM6	8	0.872	8.978	112.225%	2.691	60.173%	1.21398	0.877
P-0032984-T01-IM6	23	0.871	19.521	84.874%	4.703	52.913%	0.65887	0.866
P-0032996-T01-IM6	2	0.56	3.385	169.25%	1.239	87.611%	2.70303	0.575
P-0033003-T01-IM6	71	0.977	31.402	44.228%	5.547	23.419%	0.30013	0.975
P-0033074-T01-IM6	9	0.777	10.029	111.433%	2.132	64.282%	1.32551	0.758
P-0033097-T01-IM6	18	0.807	17.94	99.667%	4.269	62.943%	0.9924	0.799
P-0033151-T01-IM6	15	0.711	17.156	114.373%	3.663	70.494%	1.08594	0.677
P-0033199-T01-IM6	14	0.781	15.019	107.279%	3.495	63.81%	1.10517	0.765
P-0033292-T01-IM6	6	0.672	8.303	138.383%	1.888	77.077%	1.5226	0.66
P-0033354-T01-IM6	3	0.562	4.866	162.2%	1.485	85.737%	2.1376	0.56
P-0033363-T01-IM6	3	0.708	4.668	155.6%	1.401	80.887%	1.54052	0.748
P-0033378-T01-IM6	112	0.954	60.388	53.918%	12.991	34.187%	0.30252	0.952
P-0033470-T01-IM6	18	0.8	15.778	87.656%	4.341	61.391%	0.832	0.785
P-0033610-T01-IM6	5	0.849	5.844	116.88%	1.626	61.457%	1.36166	0.851
P-0033649-T01-IM6	19	0.915	14.205	74.763%	3.547	42.701%	0.76802	0.911
P-0033654-T01-IM6	63	0.976	29.268	46.457%	4.944	23.543%	0.36139	0.974
P-0033782-T01-IM6	33	0.904	23.512	71.248%	4.74	44.201%	0.65569	0.893
P-0033795-T01-IM6	4	0.773	3.476	86.9%	1.283	64.15%	1.11137	0.762
P-0033935-T01-IM6	55	0.941	35.86	65.2%	7.423	34.8%	0.54167	0.937
P-0033950-T01-IM6	10	0.809	10.627	106.27%	2.563	60.41%	1.07367	0.798
P-0033965-T01-IM6	23	0.9	17.566	76.374%	4.073	47.031%	0.64083	0.894
P-0034034-T01-IM6	9	0.78	9.075	100.833%	2.615	63.423%	1.54567	0.767
P-0034042-T01-IM6	39	0.913	26.747	68.582%	7.446	42.636%	0.54052	0.908
P-0034168-T01-IM6	6	0.9	5.423	90.383%	1.777	51.298%	0.96251	0.9
P-0034178-T01-IM6	8	0.742	9.668	120.85%	2.256	71.341%	1.09745	0.736
P-0034234-T01-IM6	21	0.832	19.035	90.643%	3.969	61.985%	1.05609	0.814
P-0034282-T01-IM6	27	0.907	17.87	66.185%	3.96	42.456%	0.73356	0.897
P-0034283-T01-IM6	48	0.932	27.26	56.792%	5.658	36.83%	0.46079	0.924
P-0034288-T01-IM6	16	0.844	16.772	104.825%	3.479	56.437%	1.09384	0.835
P-0034303-T01-IM6	19	0.892	12.745	67.079%	2.6	45.26%	0.71062	0.877
P-0034370-T01-IM6	17	0.942	12.111	71.241%	2.888	38.252%	0.55388	0.94
P-0034392-T01-IM6	6	0.735	8.255	137.583%	2.433	70.235%	1.74915	0.728
P-0034579-T01-IM6	13	0.839	13.962	107.4%	2.849	56.98%	1.27461	0.829
P-0034585-T01-IM6	43	0.903	27.788	64.623%	5.719	43.232%	0.56055	0.891
P-0034592-T01-IM6	14	0.772	13.752	98.229%	3.635	64.258%	0.79392	0.756
P-0034621-T01-IM6	25	0.899	14.797	59.188%	3.842	43.784%	0.57551	0.889
P-0034697-T01-IM6	23	0.927	16.042	69.748%	3.218	38.74%	0.78743	0.921
P-0034710-T01-IM6	4	0.247	7.228	180.7%	1.959	97.95%	2.92726	0.168
P-0035069-T01-IM6	1	0.171	1.934	193.4%	0.986	98.6%	3.40787	0.138
P-0035134-T01-IM6	16	0.778	13.202	82.512%	3.785	63.083%	0.76231	0.758
P-0035224-T01-IM6	110	0.955	55.411	50.374%	10.904	31.091%	0.3224	0.951
P-0035430-T01-IM6	4	0.187	7.225	180.625%	2.072	103.6%	2.9027	0.119
P-0035511-T02-IM6	18	0.794	18.617	103.428%	4.667	62.365%	0.91565	0.781
P-0035523-T01-IM6	12	0.758	13.643	113.692%	2.916	65.204%	1.44156	0.735
P-0035564-T01-IM6	18	0.859	14.601	81.117%	3.085	51.417%	0.83056	0.843
P-0035784-T01-IM6	58	0.904	37.348	64.393%	7.876	42.967%	0.60854	0.892
P-0035813-T01-IM6	1	0.752	1.708	170.8%	0.864	86.4%	1.92409	0.825
P-0035910-T01-IM6	121	0.982	52.237	43.171%	10.193	22.562%	0.283	0.982
P-0035974-T01-IM6	65	0.939	37.313	57.405%	6.559	34.91%	0.56125	0.93
P-0036089-T01-IM6	10	0.664	11.559	115.59%	2.833	75.715%	1.2679	0.633
P-0036095-T01-IM6	55	0.936	31.902	58.004%	6.9	37.476%	0.41853	0.931
P-0036159-T01-IM6	14	0.822	13.85	98.929%	3.246	59.264%	0.768	0.81
P-0036240-T01-IM6	16	0.913	11.543	72.144%	2.364	43.161%	0.6901	0.907
P-0036241-T01-IM6	19	0.861	16.965	89.289%	3.495	52.1%	0.8482	0.848
P-0036260-T01-IM6	24	0.887	18.343	76.429%	4.157	47.069%	0.69222	0.878
P-0036578-T01-IM6	4	0.702	6.273	156.825%	1.997	81.527%	1.56619	0.739
P-0036680-T01-IM6	19	0.816	17.784	93.6%	3.706	57.878%	1.10752	0.795
P-0036712-T01-IM6	13	0.825	12.25	94.231%	3.243	60.221%	0.71552	0.818
P-0036733-T05-IM6	83	0.968	39.487	47.575%	6.387	25.881%	0.41755	0.964
P-0036794-T01-IM6	13	0.801	13.735	105.654%	3.136	60.352%	1.34299	0.786
P-0036809-T01-IM6	157	0.987	51.344	32.703%	8.082	16.239%	0.2356	0.985
P-0036862-T01-IM6	9	0.693	11.294	125.489%	2.647	73.415%	1.3393	0.67
P-0036873-T01-IM6	13	0.862	11.025	84.808%	2.585	51.7%	1.00003	0.852
P-0037010-T01-IM6	3	0.85	4.156	138.533%	1.244	71.822%	1.20149	0.889
P-0037110-T01-IM6	108	0.979	49.481	45.816%	8.078	21.856%	0.34251	0.977
P-0037116-T01-IM6	6	0.71	8.243	137.383%	2.106	74.458%	1.69959	0.704
P-0037118-T01-IM6	21	0.906	16.811	80.052%	3.564	44.206%	0.82036	0.899
P-0037130-T01-IM6	53	0.965	27.985	52.802%	5.419	26.994%	0.43445	0.963
P-0037309-T01-IM6	26	0.927	18.464	71.015%	3.516	40.331%	0.64166	0.922
P-0037336-T01-IM6	7	0.82	6.793	97.043%	1.901	57.317%	1.18281	0.81
P-0037380-T01-IM6	14	0.895	10.753	76.807%	2.836	44.841%	0.77796	0.889
P-0037408-T01-IM6	61	0.96	32.081	52.592%	7.191	30.579%	0.36283	0.957
P-0037493-T01-IM6	1	0.752	1.708	170.8%	0.864	86.4%	1.92409	0.825
P-0037606-T02-IM6	43	0.941	23.788	55.321%	4.924	34.224%	0.43431	0.935
P-0037685-T01-IM6	30	0.826	29.12	97.067%	5.538	59.718%	1.03433	0.805
P-0037749-T01-IM6	15	0.83	12.288	81.92%	2.584	56.388%	0.82497	0.807
P-0037755-T01-IM6	11	0.851	11.827	107.518%	3.524	59.566%	0.92944	0.851
P-0037873-T01-IM6	35	0.941	20.736	59.246%	4.251	34.826%	0.47298	0.935
P-0037913-T01-IM6	48	0.956	24.875	51.823%	4.694	30.05%	0.36546	0.952
P-0037955-T01-IM6	15	0.891	12.811	85.407%	4.187	53.609%	0.63598	0.892
P-0038079-T01-IM6	2	0.551	3.395	169.75%	1.243	87.893%	2.88311	0.565
P-0038279-T01-IM6	45	0.953	29.287	65.082%	6.567	37.119%	0.49245	0.953
P-0038372-T01-IM6	34	0.948	17.716	52.106%	3.939	31.95%	0.5124	0.944
P-0038408-T01-IM6	18	0.815	17.068	94.822%	3.201	58.442%	0.96955	0.79
P-0038509-T01-IM6	8	0.82	9.703	121.288%	2.821	63.079%	1.13506	0.819
P-0038676-T01-IM6	2	0.285	3.686	184.3%	1.355	95.813%	2.69138	0.249
P-0038722-T01-IM6	95	0.946	50.164	52.804%	9.029	32.433%	0.3478	0.939
P-0038799-T01-IM6	45	0.917	25.563	56.807%	5.209	40.069%	0.54399	0.905
P-0038817-T01-IM6	8	0.861	7.113	88.913%	1.934	51.688%	1.08323	0.854
P-0038936-T01-IM6	134	0.982	58.364	43.555%	9.522	21.541%	0.31629	0.981
P-0038967-T01-IM6	8	0.607	11.032	137.9%	2.521	79.721%	1.86833	0.57
P-0039052-T01-IM6	28	0.853	22.519	80.425%	5.851	53.412%	0.6329	0.842
P-0039091-T01-IM6	120	0.987	43.825	36.521%	6.982	16.586%	0.24214	0.985
P-0039162-T01-IM6	4	0.813	5.441	136.025%	1.435	71.75%	1.16341	0.845
P-0039170-T01-IM6	20	0.856	14.97	74.85%	3.548	52.312%	0.53356	0.841
P-0039179-T01-IM6	156	0.989	64.716	41.485%	12.254	21.689%	0.24023	0.989
P-0039287-T01-IM6	24	0.87	18.247	76.029%	3.883	49.314%	0.83958	0.855
P-0039360-T01-IM6	13	0.638	15.965	122.808%	3.71	77.359%	1.30022	0.6
P-0039410-T01-IM6	13	0.752	14.414	110.877%	3.233	67.413%	1.02164	0.731
P-0039415-T01-IM6	30	0.942	20.397	67.99%	4.52	35.734%	0.57212	0.939
P-0039426-T01-IM6	33	0.93	25.583	77.524%	6.314	43.675%	0.56309	0.93
P-0039447-T01-IM6	19	0.879	16.303	85.805%	3.143	49.085%	0.78874	0.868
P-0039629-T01-IM6	6	0.526	7.914	131.9%	2.165	88.386%	1.96982	0.485
P-0039687-T02-IM6	15	0.842	16.254	108.36%	3.452	60.092%	0.94262	0.841
P-0039787-T01-IM6	7	0.54	11.23	160.429%	2.55	85.0%	2.38843	0.505
P-0040045-T01-IM6	9	0.766	8.062	89.578%	1.931	64.367%	1.09724	0.737
P-0040076-T01-IM6	11	0.827	11.6	105.455%	3.354	60.24%	0.94074	0.823
P-0040090-T01-IM6	17	0.905	13.828	81.341%	2.574	44.808%	0.83035	0.897
P-0040246-T01-IM6	47	0.851	31.643	67.326%	7.514	53.265%	0.53374	0.831
P-0040265-T01-IM6	19	0.852	17.259	90.837%	3.974	52.637%	0.89314	0.841
P-0040623-T01-IM6	116	0.988	41.957	36.17%	6.296	16.181%	0.24158	0.986
P-0040648-T01-IM6	24	0.879	17.22	71.75%	3.722	48.872%	0.92731	0.865
P-0040673-T01-IM6	36	0.951	21.602	60.006%	4.143	31.229%	0.55893	0.947
P-0040688-T01-IM6	5	0.65	6.023	120.46%	1.702	76.116%	1.49658	0.625
P-0040785-T01-IM6	9	0.814	7.44	82.667%	2.254	58.198%	0.89538	0.802
P-0040819-T01-IM6	58	0.962	33.826	58.321%	6.834	32.654%	0.36022	0.962
P-0040837-T01-IM6	12	0.764	12.275	102.292%	2.416	64.57%	1.15298	0.73
P-0040959-T01-IM6	148	0.98	57.761	39.028%	12.074	22.949%	0.23808	0.979
P-0041024-T01-IM6	2	0.251	3.615	180.75%	1.382	97.722%	3.33609	0.214
P-0041068-T01-IM6	31	0.94	17.165	55.371%	4.117	34.428%	0.4293	0.935
P-0041122-T01-IM6	4	0.206	7.36	184.0%	1.991	99.55%	2.94854	0.119
P-0041173-T01-IM6	114	0.955	63.783	55.95%	12.51	33.245%	0.39201	0.952
P-0041199-T01-IM6	6	0.492	9.169	152.817%	2.477	87.575%	1.87001	0.457
P-0041200-T01-IM6	15	0.772	14.711	98.073%	3.766	63.657%	0.9092	0.753
P-0041256-T02-IM6	11	0.471	15.936	144.873%	3.859	88.532%	2.15116	0.41
