Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0021535-T01-IM6	14	0.635	17.859	127.564%	3.498	78.218%	1.46103	0.589
P-0021539-T01-IM6	2	0.046	3.962	198.1%	1.432	101.258%	4.91293	-0.074
P-0021574-T03-IM6	10	0.573	14.283	142.83%	3.286	82.15%	1.48356	0.532
P-0021578-T01-IM6	4	0.42	6.482	162.05%	1.817	90.85%	2.30713	0.375
P-0021623-T01-IM6	11	0.51	16.357	148.7%	3.103	86.062%	2.01066	0.425
P-0021628-T01-IM6	13	0.528	18.377	141.362%	3.288	84.896%	1.53903	0.428
P-0021630-T01-IM6	4	0.304	7.277	181.925%	1.905	95.25%	2.57886	0.23
P-0021663-T01-IM6	3	0.299	5.482	182.733%	1.653	95.436%	2.55329	0.246
P-0021675-T01-IM6	3	0.217	5.609	186.967%	1.697	97.976%	3.90421	0.142
P-0021691-T01-IM6	3	0.362	5.15	171.667%	1.615	93.242%	1.97488	0.321
P-0021693-T01-IM6	4	0.263	7.524	188.1%	3.862	96.55%	2.8209	0.245
P-0021703-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0021709-T01-IM6	8	0.384	13.522	169.025%	3.463	92.553%	2.01172	0.33
P-0021718-T01-IM6	5	0.439	8.297	165.94%	2.012	89.979%	2.52169	0.388
P-0021735-T01-IM6	17	0.385	26.18	154.0%	4.291	93.637%	1.95812	0.183
P-0021736-T01-IM6	8	0.577	12.869	160.862%	2.925	84.437%	1.85326	0.574
P-0021754-T01-IM6	3	0.53	4.754	158.467%	1.488	85.91%	1.69107	0.513
P-0021773-T01-IM6	21	0.5	28.672	136.533%	4.521	87.007%	1.36322	0.322
P-0021778-T01-IM6	6	0.275	10.798	179.967%	2.365	96.551%	2.47923	0.147
P-0021797-T01-IM6	3	0.304	5.285	176.167%	1.657	95.667%	2.3173	0.256
P-0021831-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0021833-T01-IM6	15	0.577	20.817	138.78%	3.367	81.662%	1.65137	0.476
P-0021837-T01-IM6	2	0.183	3.766	188.3%	1.404	99.278%	5.53758	0.133
P-0021839-T01-IM6	2	0.208	3.825	191.25%	1.383	97.793%	3.2039	0.151
P-0021843-T02-IM6	2	0.183	3.766	188.3%	1.404	99.278%	4.61304	0.133
P-0021849-T01-IM6	2	0.191	3.755	187.75%	1.4	98.995%	3.65968	0.143
P-0021861-T01-IM6	41	0.694	43.056	105.015%	6.967	72.244%	0.9238	0.603
P-0021862-T01-IM6	4	0.191	7.552	188.8%	1.974	98.7%	3.04269	0.07
P-0021866-T01-IM6	6	0.313	10.632	177.2%	2.33	95.122%	2.55795	0.201
P-0021871-T01-IM6	17	0.424	25.464	149.788%	3.993	91.606%	1.5917	0.22
P-0021872-T01-IM6	12	0.337	19.71	164.25%	4.027	94.917%	2.01415	0.208
P-0021873-T01-IM6	28	0.708	29.833	106.546%	4.244	70.733%	0.9214	0.597
P-0021878-T02-IM6	6	0.359	10.39	173.167%	2.287	93.366%	2.49602	0.266
P-0021879-T01-IM6	1	0.029	1.99	199.0%	1.01	101.0%	5.28187	-0.038
P-0021884-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0021896-T01-IM6	34	0.67	37.635	110.691%	5.103	75.24%	1.0333	0.517
P-0021980-T01-IM6	2	0.227	3.809	190.45%	1.377	97.369%	3.06318	0.178
P-0021987-T02-IM6	2	0.188	3.842	192.1%	1.389	98.217%	3.45367	0.124
P-0021992-T01-IM6	28	0.586	36.029	128.675%	6.068	81.087%	1.3827	0.481
P-0022011-T01-IM6	13	0.383	20.734	159.492%	3.599	92.926%	1.92854	0.212
P-0022047-T01-IM6	11	0.421	17.559	159.627%	3.271	90.721%	1.85236	0.299
P-0022097-T02-IM6	4	0.183	7.565	189.125%	1.98	99.0%	3.13279	0.06
P-0022103-T01-IM6	4	0.314	7.101	177.525%	1.901	95.05%	2.94806	0.246
P-0022127-T01-IM6	3	0.274	5.506	183.533%	1.666	96.187%	2.93951	0.214
P-0022129-T01-IM6	2	0.191	3.756	187.8%	1.4	98.995%	3.00675	0.143
P-0022138-T01-IM6	3	0.192	5.713	190.433%	1.703	98.323%	3.40398	0.096
P-0022174-T01-IM6	9	0.653	13.612	151.244%	3.292	79.843%	1.71978	0.653
P-0022184-T01-IM6	3	0.529	4.756	158.533%	1.489	85.967%	1.59459	0.512
P-0022186-T01-IM6	16	0.365	25.541	159.631%	4.768	93.508%	2.04026	0.206
P-0022198-T03-IM6	7	0.397	11.784	168.343%	2.76	92.0%	2.15268	0.33
P-0022247-T01-IM6	16	0.578	22.144	138.4%	3.827	81.592%	1.46837	0.493
P-0022251-T01-IM6	13	0.536	19.319	148.608%	3.481	84.427%	1.77295	0.454
P-0022254-T01-IM6	2	0.455	3.618	180.9%	1.306	92.348%	2.37257	0.494
P-0022283-T01-IM6	9	0.387	15.2	168.889%	3.062	92.323%	2.03866	0.283
P-0022289-T01-IM6	2	0.07	3.932	196.6%	1.432	101.258%	4.07304	-0.019
P-0022290-T01-IM6	3	0.204	5.647	188.233%	1.702	98.265%	2.83253	0.123
P-0022303-T01-IM6	1	0.112	1.961	196.1%	0.996	99.6%	3.94263	0.064
P-0022304-T01-IM6	1	0.134	1.954	195.4%	0.992	99.2%	3.76385	0.092
P-0022332-T01-IM6	14	0.48	21.209	151.493%	3.924	87.743%	1.72785	0.378
P-0022353-T01-IM6	1	0.133	1.954	195.4%	0.992	99.2%	3.77136	0.09
P-0022368-T01-IM6	2	0.334	3.573	178.65%	1.333	94.257%	2.2406	0.305
P-0022372-T01-IM6	8	0.657	10.029	125.362%	2.148	75.943%	1.48873	0.618
P-0022378-T01-IM6	10	0.484	13.781	137.81%	2.817	89.081%	1.65293	0.394
P-0022380-T03-IM6	12	0.564	16.961	141.342%	3.099	82.824%	1.47293	0.489
P-0022424-T01-IM6	2	0.117	3.851	192.55%	1.434	101.399%	4.06792	0.058
P-0022429-T01-IM6	11	0.297	18.947	172.245%	3.734	96.411%	2.13693	0.143
P-0022433-T01-IM6	19	0.653	23.506	123.716%	3.812	76.24%	1.20548	0.577
P-0022450-T01-IM6	2	0.256	3.768	188.4%	1.934	96.7%	2.84794	0.237
P-0022453-T01-IM6	13	0.458	20.009	153.915%	3.667	88.938%	1.76166	0.345
P-0022457-T01-IM6	27	0.62	35.318	130.807%	5.603	78.458%	1.24286	0.526
P-0022458-T04-IM6	3	0.522	5.098	169.933%	1.532	88.45%	2.14488	0.532
P-0022461-T02-IM6	2	0.236	3.769	188.45%	1.374	97.156%	3.63461	0.188
P-0022484-T01-IM6	2	0.261	3.744	187.2%	1.365	96.52%	3.09235	0.22
P-0022491-T01-IM6	2	0.155	3.802	190.1%	1.416	100.126%	4.23061	0.102
P-0022505-T01-IM6	2	0.326	3.681	184.05%	1.342	94.894%	2.59968	0.301
P-0022509-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0022529-T01-IM6	2	0.115	3.887	194.35%	1.417	100.197%	3.82885	0.038
P-0022578-T01-IM6	1	0.149	1.948	194.8%	0.989	98.9%	3.65325	0.111
P-0022602-T01-IM6	10	0.527	14.222	142.22%	2.688	85.002%	1.61727	0.441
P-0022604-T01-IM6	6	0.393	10.284	171.4%	2.254	92.019%	2.27886	0.314
P-0022644-T01-IM6	3	0.316	5.431	181.033%	1.644	94.916%	2.36704	0.266
P-0022654-T01-IM6	5	0.475	8.16	163.2%	1.978	88.459%	2.03138	0.433
P-0022671-T01-IM6	7	0.452	11.574	165.343%	2.367	89.464%	1.87174	0.383
P-0022687-T01-IM6	4	0.399	6.556	163.9%	1.837	91.85%	3.13486	0.352
P-0022716-T01-IM6	9	0.37	15.131	168.122%	2.794	93.133%	2.02137	0.227
P-0022729-T01-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66306	-0.007
P-0022731-T01-IM6	8	0.558	11.626	145.325%	2.356	83.297%	1.87961	0.501
P-0022763-T01-IM6	3	0.222	5.616	187.2%	1.693	97.745%	3.07579	0.147
P-0022766-T01-IM6	7	0.449	11.422	163.171%	2.366	89.426%	2.06181	0.374
P-0022777-T01-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0022794-T01-IM6	35	0.725	36.122	103.206%	5.484	69.092%	0.80259	0.639
P-0022800-T01-IM6	11	0.461	17.492	159.018%	3.439	88.795%	1.89139	0.375
P-0022806-T01-IM6	13	0.346	21.21	163.154%	3.694	95.379%	2.13643	0.168
P-0022808-T01-IM6	5	0.585	7.654	153.08%	2.186	82.623%	1.84215	0.569
P-0022809-T01-IM6	6	0.155	11.345	189.083%	2.467	100.715%	3.07714	-0.033
P-0022819-T01-IM6	8	0.489	12.825	160.312%	2.786	88.101%	1.7691	0.45
P-0022830-T01-IM6	5	0.344	8.893	177.86%	2.1	93.915%	2.3172	0.265
P-0022838-T01-IM6	5	0.433	8.309	166.18%	2.385	90.145%	2.61885	0.395
P-0022844-T02-IM6	10	0.433	16.39	163.9%	3.122	90.124%	1.84658	0.332
P-0022848-T01-IM6	6	0.334	10.588	176.467%	2.309	94.265%	2.2103	0.23
P-0022866-T01-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66306	-0.007
P-0022881-T01-IM6	10	0.682	14.152	141.52%	2.862	76.49%	1.29076	0.673
P-0022891-T03-IM6	9	0.578	13.193	146.589%	3.983	83.051%	1.60503	0.561
P-0022922-T01-IM6	19	0.554	24.81	130.579%	4.008	83.573%	1.53673	0.42
P-0022923-T01-IM6	3	0.102	5.848	194.933%	1.742	100.574%	3.72873	-0.034
P-0022926-T01-IM6	2	0.169	3.783	189.15%	1.41	99.702%	3.4096	0.118
P-0022930-T01-IM6	5	0.134	9.551	191.02%	2.261	101.115%	3.31177	-0.03
P-0022931-T01-IM6	3	0.171	5.692	189.733%	1.721	99.362%	3.17374	0.084
P-0022949-T01-IM6	9	0.376	15.078	167.533%	2.784	92.8%	2.23519	0.237
P-0022951-T01-IM6	5	0.433	8.55	171.0%	2.027	90.65%	2.21196	0.389
P-0023007-T01-IM6	1	0.065	1.977	197.7%	1.004	100.4%	4.47863	0.007
P-0023012-T01-IM6	9	0.465	14.389	159.878%	2.657	88.567%	2.03215	0.37
P-0023014-T01-IM6	4	0.492	6.636	165.9%	1.765	88.25%	2.04116	0.47
P-0023023-T01-IM6	8	0.505	12.326	154.075%	2.446	86.479%	1.80818	0.434
P-0023051-T01-IM6	2	0.322	3.589	179.45%	1.339	94.682%	2.2763	0.291
P-0023089-T01-IM6	12	0.373	19.617	163.475%	3.489	93.247%	2.18431	0.211
P-0023100-T01-IM6	10	0.429	15.963	159.63%	2.859	90.41%	2.14397	0.302
P-0023102-T01-IM6	4	0.434	6.968	174.2%	1.823	91.15%	2.20106	0.412
P-0023108-T01-IM6	2	0.184	3.765	188.25%	1.403	99.207%	3.11404	0.134
P-0023153-T01-IM6	6	0.211	11.108	185.133%	2.419	98.755%	2.85767	0.049
P-0023156-T01-IM6	18	0.687	21.982	122.122%	4.008	73.176%	1.31278	0.639
P-0023157-T02-IM6	6	0.346	10.05	167.5%	3.254	93.935%	2.68407	0.303
P-0023161-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0023167-T01-IM6	3	0.224	5.665	188.833%	1.689	97.514%	3.00244	0.142
P-0023168-T01-IM6	12	0.495	18.042	150.35%	3.254	86.967%	1.57986	0.395
P-0023205-T01-IM6	1	0.012	1.995	199.5%	1.023	102.3%	5.9484	-0.039
P-0023206-T01-IM6	3	0.29	5.318	177.267%	1.667	96.244%	3.0936	0.24
P-0023218-T01-IM6	8	0.42	12.71	158.875%	2.871	90.789%	2.06552	0.343
P-0023219-T01-IM6	3	0.298	5.464	182.133%	1.654	95.494%	2.66328	0.243
P-0023248-T01-IM6	2	0.121	3.898	194.9%	1.409	99.631%	3.84345	0.031
P-0023253-T01-IM6	10	0.467	16.329	163.29%	3.313	88.544%	2.14508	0.395
P-0023260-T01-IM6	6	0.204	11.087	184.783%	2.434	99.368%	3.04727	0.051
P-0023265-T01-IM6	8	0.715	9.826	122.825%	2.513	72.544%	1.00068	0.701
P-0023306-T01-IM6	8	0.571	11.389	142.362%	2.85	82.272%	1.33845	0.535
P-0023315-T01-IM6	1	0.051	1.977	197.7%	1.014	101.4%	4.47005	0.005
P-0023316-T01-IM6	9	0.408	14.979	166.433%	3.293	91.331%	2.01642	0.329
P-0023319-T01-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0023347-T01-IM6	4	0.165	7.607	190.175%	1.99	99.5%	3.15958	0.035
P-0023366-T03-IM6	21	0.623	28.782	137.057%	5.165	78.766%	1.332	0.566
P-0023379-T01-IM6	8	0.472	12.872	160.9%	2.499	88.353%	1.93005	0.394
P-0023406-T02-IM6	15	0.504	20.646	137.64%	3.968	86.589%	1.84629	0.403
P-0023408-T01-IM6	9	0.383	14.233	158.144%	3.077	92.775%	1.84737	0.284
P-0023422-T01-IM6	3	0.16	5.724	190.8%	1.724	99.535%	3.90745	0.066
P-0023438-T01-IM6	14	0.44	21.297	152.121%	4.041	90.36%	2.00059	0.329
P-0023439-T01-IM6	3	0.221	5.67	189.0%	1.69	97.572%	2.90236	0.138
P-0023456-T01-IM6	5	0.39	8.787	175.74%	2.438	92.148%	2.30105	0.346
P-0023464-T01-IM6	10	0.338	16.61	166.1%	3.287	94.888%	2.17927	0.204
P-0023468-T01-IM6	5	0.276	8.93	178.6%	2.164	96.777%	3.08434	0.18
P-0023469-T01-IM6	20	0.457	30.076	150.38%	5.041	89.113%	1.65092	0.306
P-0023471-T01-IM6	16	0.505	21.438	133.987%	3.679	86.715%	1.60266	0.364
P-0023476-T02-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0023481-T01-IM6	37	0.711	38.881	105.084%	6.956	72.13%	0.90082	0.668
P-0023504-T01-IM6	2	0.305	3.743	187.15%	1.353	95.672%	2.83883	0.287
P-0023534-T01-IM6	12	0.668	13.627	113.558%	3.516	74.961%	1.30964	0.639
P-0023540-T01-IM6	7	0.471	11.47	163.857%	2.345	88.633%	1.91517	0.412
P-0023552-T02-IM6	2	0.531	3.321	166.05%	1.235	87.328%	1.84338	0.527
P-0023562-T01-IM6	1	0.033	1.989	198.9%	1.009	100.9%	5.16799	-0.034
P-0023569-T01-IM6	10	0.431	16.743	167.43%	3.381	90.361%	1.93868	0.35
P-0023574-T01-IM6	6	0.319	10.661	177.683%	2.683	94.858%	2.41255	0.241
P-0023575-T01-IM6	9	0.383	14.934	165.933%	3.064	92.383%	1.91955	0.276
P-0023583-T02-IM6	12	0.517	17.704	147.533%	2.966	85.621%	1.5101	0.403
P-0023586-T01-IM6	3	0.331	5.428	180.933%	1.636	94.455%	2.42566	0.286
P-0023596-T01-IM6	6	0.233	11.016	183.6%	2.4	97.98%	3.13483	0.081
P-0023598-T01-IM6	16	0.612	21.467	134.169%	4.07	79.819%	1.35665	0.558
P-0023600-T01-IM6	13	0.503	19.454	149.646%	3.348	86.445%	1.68522	0.392
P-0023602-T01-IM6	6	0.402	10.3	171.667%	2.246	91.693%	2.06042	0.33
P-0023614-T02-IM6	17	0.592	24.022	141.306%	3.875	80.799%	1.45613	0.506
P-0023617-T01-IM6	3	0.256	5.652	188.4%	2.901	96.7%	2.84794	0.237
P-0023622-T01-IM6	7	0.502	10.706	152.943%	2.611	87.033%	1.77186	0.461
P-0023624-T01-IM6	4	0.227	7.468	186.7%	1.952	97.6%	2.73049	0.121
P-0023630-T01-IM6	7	0.374	12.031	171.871%	2.783	92.767%	2.11494	0.297
P-0023631-T01-IM6	19	0.465	27.832	146.484%	4.459	89.18%	1.64187	0.299
P-0023633-T01-IM6	6	0.359	10.431	173.85%	2.286	93.326%	2.20175	0.266
P-0023664-T01-IM6	4	0.119	7.717	192.925%	2.017	100.85%	3.60695	-0.029
P-0023671-T01-IM6	4	0.241	7.521	188.025%	2.378	97.081%	3.05728	0.176
P-0023678-T01-IM6	4	0.193	7.301	182.525%	2.029	101.45%	3.38842	0.116
P-0023704-T01-IM6	5	0.098	9.679	193.58%	3.324	100.222%	3.77768	-0.016
P-0023745-T01-IM6	3	0.114	5.802	193.4%	1.747	100.863%	3.8104	0.008
P-0023780-T01-IM6	5	0.445	7.749	154.98%	2.007	89.756%	1.56896	0.394
P-0023788-T01-IM6	5	0.263	9.152	183.04%	2.161	96.643%	2.86204	0.148
P-0023792-T01-IM6	3	0.197	5.706	190.2%	1.7	98.15%	3.01839	0.103
P-0023859-T01-IM6	9	0.442	14.218	157.978%	2.693	89.767%	2.02577	0.336
P-0023860-T01-IM6	3	0.102	5.817	193.9%	1.757	101.44%	4.18016	-0.003
P-0023902-T01-IM6	4	0.074	7.828	195.7%	2.042	102.1%	3.94062	-0.098
P-0023910-T09-IM6	7	0.258	12.347	176.386%	2.611	98.687%	2.76918	0.127
P-0024025-T01-IM6	12	0.488	18.419	153.492%	3.265	87.261%	1.66914	0.384
P-0024035-T01-IM6	9	0.523	14.162	157.356%	3.089	85.673%	1.64155	0.478
P-0024037-T01-IM6	10	0.441	15.661	156.61%	3.108	89.72%	1.9337	0.344
P-0024045-T01-IM6	2	0.094	3.921	196.05%	1.418	100.268%	4.25796	-0.007
P-0024047-T02-IM6	6	0.433	9.125	152.083%	2.228	90.958%	2.12615	0.37
P-0024051-T01-IM6	7	0.367	12.028	171.829%	2.461	93.017%	2.20438	0.259
P-0024066-T01-IM6	1	0.349	1.879	187.9%	0.953	95.3%	2.80448	0.36
P-0024082-T01-IM6	6	0.413	10.194	169.9%	2.234	91.203%	1.99595	0.343
P-0024090-T01-IM6	3	0.272	5.593	186.433%	1.667	96.244%	2.79217	0.212
P-0024131-T01-IM6	4	0.486	6.241	156.025%	1.749	87.45%	1.80851	0.451
P-0024178-T01-IM6	8	0.339	13.534	169.175%	2.682	94.823%	2.32089	0.21
P-0024193-T01-IM6	32	0.687	34.997	109.366%	5.44	72.695%	0.92476	0.59
P-0024197-T01-IM6	5	0.392	8.617	172.34%	2.059	92.081%	2.11627	0.328
P-0024225-T01-IM6	2	0.186	3.817	190.85%	1.392	98.429%	3.35376	0.126
P-0024228-T01-IM6	12	0.373	19.769	164.742%	3.719	92.975%	2.02965	0.232
P-0024229-T01-IM6	20	0.642	25.516	127.58%	4.353	76.951%	1.30827	0.571
P-0024267-T01-IM6	8	0.447	13.081	163.512%	4.048	90.516%	1.86411	0.427
P-0024303-T01-IM6	5	0.179	9.369	187.38%	2.234	99.908%	3.31372	0.042
P-0024306-T01-IM6	12	0.481	17.201	143.342%	3.283	87.742%	1.79958	0.374
P-0024313-T01-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0024319-T02-IM6	4	0.335	7.04	176.0%	1.885	94.25%	2.72578	0.272
P-0024333-T03-IM6	2	0.035	3.966	198.3%	1.444	102.106%	4.77222	-0.062
P-0024335-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0024349-T01-IM6	13	0.392	20.904	160.8%	5.122	91.994%	1.99685	0.321
P-0024356-T01-IM6	3	0.224	5.475	182.5%	1.713	98.9%	2.86064	0.164
P-0024401-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0024421-T02-IM6	7	0.534	10.571	151.014%	2.246	84.891%	1.8345	0.482
P-0024467-T01-IM6	5	0.363	8.831	176.62%	2.086	93.289%	2.30569	0.293
P-0024480-T01-IM6	4	0.346	7.011	175.275%	1.877	93.85%	2.30962	0.285
P-0024483-T01-IM6	3	0.44	4.967	165.567%	1.558	89.951%	1.76001	0.41
P-0024493-T01-IM6	2	0.165	3.789	189.45%	1.412	99.843%	3.55582	0.113
P-0024498-T01-IM6	7	0.484	11.402	162.886%	2.33	88.066%	1.98308	0.43
P-0024516-T01-IM6	4	0.312	7.107	177.675%	1.902	95.1%	2.43109	0.244
P-0024561-T01-IM6	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0024567-T01-IM6	12	0.517	19.125	159.375%	3.645	85.913%	1.84638	0.453
P-0024571-T01-IM6	19	0.543	25.318	133.253%	4.203	84.06%	1.37264	0.414
P-0024572-T01-IM6	1	0.154	1.947	194.7%	0.988	98.8%	3.62334	0.117
P-0024614-T01-IM6	2	0.134	3.868	193.4%	1.41	99.702%	3.50496	0.062
P-0024636-T01-IM6	17	0.642	21.58	126.941%	3.688	76.9%	1.26779	0.571
P-0024670-T01-IM6	4	0.229	7.455	186.375%	1.952	97.6%	3.05282	0.125
P-0024673-T01-IM6	3	0.051	5.909	196.967%	1.783	102.942%	4.78512	-0.067
P-0024677-T02-IM6	5	0.679	7.094	141.88%	2.054	77.634%	1.24194	0.676
P-0024680-T01-IM6	11	0.453	17.19	156.273%	2.958	89.187%	1.86604	0.322
P-0024684-T01-IM6	7	0.476	10.944	156.343%	2.327	87.952%	1.89855	0.408
P-0024685-T01-IM6	5	0.328	8.842	176.84%	2.113	94.496%	2.23786	0.243
P-0024689-T01-IM6	6	0.272	11.142	185.7%	2.726	96.379%	2.89436	0.175
P-0024737-T01-IM6	4	0.165	7.64	191.0%	3.12	98.663%	3.41246	0.106
P-0024758-T01-IM6	9	0.438	14.825	164.722%	2.981	89.881%	2.20274	0.354
P-0024761-T01-IM6	2	0.054	3.947	197.35%	1.438	101.682%	4.4727	-0.039
P-0024764-T01-IM6	14	0.352	22.699	162.136%	3.795	94.875%	1.81728	0.151
P-0024772-T01-IM6	3	0.201	5.529	184.3%	1.729	99.824%	2.94685	0.138
P-0024822-T01-IM6	9	0.363	15.148	168.311%	2.804	93.467%	2.00557	0.218
P-0024834-T01-IM6	4	0.41	6.862	171.55%	1.828	91.4%	2.3494	0.367
P-0024843-T01-IM6	1	0.028	1.99	199.0%	1.01	101.0%	5.32126	-0.04
P-0024844-T01-IM6	18	0.522	26.092	144.956%	4.515	85.325%	1.47035	0.417
P-0024878-T01-IM6	4	0.223	7.381	184.525%	1.965	98.25%	2.65219	0.13
P-0024886-T01-IM6	7	0.593	10.468	149.543%	2.448	81.6%	1.89977	0.565
P-0024900-T02-IM6	6	0.536	9.659	160.983%	2.111	86.181%	1.65362	0.517
P-0024901-T01-IM6	6	0.191	11.234	187.233%	2.795	98.818%	3.25076	0.054
P-0024907-T01-IM6	6	0.376	9.972	166.2%	2.622	92.702%	2.44849	0.315
P-0024932-T01-IM6	5	0.434	7.804	156.08%	2.02	90.337%	1.93916	0.382
P-0024949-T01-IM6	14	0.499	22.004	157.171%	3.677	86.668%	1.75581	0.392
P-0024950-T01-IM6	7	0.451	11.41	163.0%	2.364	89.351%	1.94704	0.377
P-0024977-T01-IM6	31	0.748	31.829	102.674%	5.03	67.825%	0.89142	0.695
P-0024999-T01-IM6	4	0.181	7.482	187.05%	1.998	99.9%	3.2457	0.08
P-0025024-T01-IM6	2	0.176	3.852	192.6%	1.393	98.5%	3.35472	0.107
P-0025040-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0025069-T01-IM6	32	0.675	35.139	109.809%	5.322	73.803%	0.98215	0.562
P-0025100-T02-IM6	5	0.478	7.775	155.5%	2.347	88.708%	1.99587	0.453
P-0025107-T01-IM6	7	0.428	11.701	167.157%	2.394	90.485%	2.09957	0.349
P-0025127-T01-IM6	9	0.48	13.245	147.167%	3.618	87.749%	1.66216	0.436
P-0025152-T01-IM6	4	0.137	7.673	191.825%	2.007	100.35%	3.41275	-0.004
P-0025170-T01-IM6	4	0.317	6.854	171.35%	1.916	95.8%	2.99116	0.257
P-0025175-T01-IM6	12	0.731	14.126	117.717%	3.28	69.93%	1.17226	0.712
P-0025189-T01-IM6	23	0.68	25.93	112.739%	3.812	73.362%	1.0628	0.571
P-0025245-T02-IM6	32	0.575	34.822	108.819%	8.474	82.307%	1.00216	0.508
P-0025280-T01-IM6	3	0.498	4.83	161.0%	1.513	87.353%	1.81836	0.476
P-0025284-T01-IM6	2	0.316	3.691	184.55%	1.346	95.177%	2.65162	0.288
P-0025344-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0025354-T01-IM6	12	0.508	18.208	151.733%	3.445	86.125%	1.82747	0.426
P-0025376-T01-IM6	3	0.31	5.271	175.7%	1.652	95.378%	2.62345	0.263
P-0025377-T01-IM6	19	0.638	25.161	132.426%	4.191	77.825%	1.1792	0.576
P-0025382-T01-IM6	14	0.457	21.123	150.879%	3.564	89.1%	1.6887	0.31
P-0025401-T01-IM6	5	0.456	8.474	169.48%	2.009	89.845%	2.12336	0.421
P-0025409-T01-IM6	7	0.371	12.009	171.557%	2.457	92.866%	2.23469	0.265
P-0025411-T01-IM6	19	0.602	22.84	120.211%	4.445	79.835%	1.14552	0.524
P-0025443-T01-IM6	9	0.602	12.848	142.756%	2.425	80.833%	1.49278	0.556
P-0025451-T01-IM6	2	0.047	3.961	198.05%	1.432	101.258%	4.9811	-0.073
P-0025465-T01-IM6	2	0.117	3.885	194.25%	1.416	100.126%	3.61691	0.04
P-0025531-T01-IM6	3	0.233	5.452	181.733%	1.706	98.496%	3.08635	0.175
P-0025534-T01-IM6	2	0.333	3.574	178.7%	1.334	94.328%	2.24368	0.304
P-0025546-T01-IM6	7	0.499	10.796	154.229%	2.295	86.743%	1.94429	0.437
P-0025549-T01-IM6	10	0.449	15.972	159.72%	3.098	89.432%	1.90247	0.356
P-0025566-T01-IM6	1	0.016	1.994	199.4%	1.012	101.2%	5.8682	-0.054
P-0025568-T01-IM6	8	0.571	12.159	151.988%	2.361	83.474%	1.53375	0.535
P-0025569-T01-IM6	6	0.68	8.949	149.15%	1.946	79.445%	1.42974	0.712
P-0025575-T01-IM6	2	0.131	3.89	194.5%	1.407	99.49%	3.69248	0.044
P-0025598-T01-IM6	14	0.623	19.446	138.9%	3.724	79.396%	1.47305	0.582
P-0025601-T02-IM6	2	0.188	3.76	188.0%	1.402	99.136%	3.83451	0.139
P-0025637-T01-IM6	8	0.359	13.668	170.85%	2.643	93.444%	1.99718	0.228
P-0025638-T01-IM6	14	0.575	19.038	135.986%	3.48	82.024%	1.50052	0.499
P-0025642-T01-IM6	6	0.291	10.728	178.8%	2.35	95.938%	2.34343	0.17
P-0025647-T01-IM6	18	0.623	21.452	119.178%	3.673	78.309%	1.27594	0.528
P-0025651-T01-IM6	11	0.326	18.116	164.691%	4.535	94.561%	2.18105	0.234
P-0025652-T01-IM6	6	0.29	10.776	179.6%	2.349	95.898%	2.49506	0.165
P-0025674-T01-IM6	5	0.399	8.665	173.3%	2.056	91.947%	2.2218	0.341
P-0025691-T02-IM6	9	0.346	15.279	169.767%	2.827	94.233%	2.13755	0.194
P-0025699-T02-IM6	8	0.575	11.774	147.175%	2.596	82.093%	1.87812	0.533
P-0025713-T01-IM6	1	0.051	1.977	197.7%	1.014	101.4%	4.47005	0.005
P-0025714-T03-IM6	7	0.548	10.48	149.714%	2.225	84.097%	1.58021	0.5
P-0025716-T01-IM6	22	0.649	24.844	112.927%	4.725	76.65%	1.15136	0.583
P-0025721-T01-IM6	9	0.612	12.515	139.056%	2.924	81.097%	1.52859	0.591
P-0025722-T01-IM6	4	0.253	7.44	186.0%	2.371	96.796%	2.73305	0.195
P-0025728-T01-IM6	1	0.157	1.929	192.9%	0.99	99.0%	3.34127	0.125
P-0025730-T01-IM6	1	0.051	1.982	198.2%	1.006	100.6%	4.72448	-0.011
P-0025736-T04-IM6	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0025738-T02-IM6	20	0.69	23.039	115.195%	4.362	72.7%	1.10072	0.64
