Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0019485-T01-IM6	10	0.461	15.019	150.19%	3.549	88.725%	1.67446	0.398
P-0019491-T01-IM6	3	0.28	5.426	180.867%	1.666	96.187%	3.05738	0.224
P-0019495-T01-IM6	14	0.812	16.063	114.736%	3.305	60.341%	1.16331	0.8
P-0019507-T01-IM6	10	0.429	16.737	167.37%	3.379	90.308%	2.11241	0.345
P-0019513-T01-IM6	4	0.169	7.647	191.175%	1.98	99.0%	3.28965	0.016
P-0019533-T01-IM6	1	0.371	1.862	186.2%	0.947	94.7%	2.67373	0.379
P-0019541-T01-IM6	1	0.227	1.916	191.6%	0.975	97.5%	3.16542	0.206
P-0019552-T01-IM6	3	0.829	2.674	89.133%	1.008	58.197%	0.62107	0.824
P-0019553-T01-IM6	3	0.302	5.231	174.367%	1.664	96.071%	2.93116	0.256
P-0019558-T01-IM6	3	0.171	5.74	191.333%	1.712	98.842%	3.5424	0.068
P-0019559-T01-IM6	4	0.723	4.345	108.625%	1.701	69.443%	2.69812	0.713
P-0019560-T01-IM6	2	0.755	2.28	114.0%	0.964	68.165%	0.87982	0.75
P-0019562-T01-IM6	2	0.449	2.73	136.5%	1.315	92.985%	3.70323	0.433
P-0019597-T01-IM6	1	0.053	1.986	198.6%	1.002	100.2%	4.96778	-0.043
P-0019599-T01-IM6	36	0.774	36.417	101.158%	6.206	63.34%	0.99633	0.731
P-0019600-T01-IM6	13	0.883	9.702	74.631%	3.133	47.778%	0.53851	0.879
P-0019607-T06-IM6	3	0.375	4.704	156.8%	1.643	94.859%	2.77352	0.342
P-0019612-T02-IM6	4	0.196	7.591	189.775%	1.966	98.3%	3.02966	0.059
P-0019647-T01-IM6	5	0.544	5.884	117.68%	2.223	84.022%	2.07808	0.519
P-0019676-T01-IM6	1	0.86	0.928	92.8%	0.563	56.3%	0.62359	0.859
P-0019696-T01-IM6	3	0.933	1.516	50.533%	0.645	37.239%	0.28813	0.931
P-0019700-T01-IM6	18	0.529	26.392	146.622%	4.497	84.985%	1.73439	0.427
P-0019713-T01-IM6	12	0.453	18.713	155.942%	3.74	93.5%	2.4004	0.376
P-0019765-T02-IM6	25	0.633	30.651	122.604%	5.079	77.454%	1.14312	0.542
P-0019772-T01-IM6	5	0.16	9.532	190.64%	2.227	99.594%	3.229	-0.03
P-0019802-T01-IM6	2	0.288	3.216	160.8%	1.465	103.591%	5.43815	0.266
P-0019804-T01-IM6	8	0.244	14.553	181.913%	2.765	97.758%	2.99487	0.032
P-0019805-T01-IM6	6	0.371	9.85	164.167%	2.291	93.53%	2.43519	0.292
P-0019844-T01-IM6	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0019845-T01-IM6	3	0.376	5.274	175.8%	1.608	92.838%	2.52897	0.339
P-0019852-T02-IM6	3	0.151	5.795	193.167%	1.717	99.131%	3.47439	0.021
P-0019856-T02-IM6	5	0.537	6.927	138.54%	1.889	84.479%	2.22219	0.499
P-0019857-T01-IM6	2	0.296	3.689	184.45%	1.352	95.601%	3.01598	0.262
P-0019897-T01-IM6	1	0.148	1.961	196.1%	0.989	98.9%	3.94268	0.11
P-0019904-T01-IM6	47	0.833	37.972	80.791%	5.993	55.405%	0.72129	0.787
P-0019914-T02-IM6	9	0.698	9.824	109.156%	2.386	71.941%	1.54396	0.668
P-0019936-T01-IM6	11	0.571	14.694	133.582%	2.724	82.132%	1.74018	0.488
P-0019950-T01-IM6	14	0.544	19.76	141.143%	3.14	83.92%	1.52019	0.419
P-0019959-T01-IM6	2	0.608	2.0	100.0%	1.188	84.004%	4.44851	0.599
P-0019961-T01-IM6	8	0.405	12.412	155.15%	3.181	91.828%	2.23685	0.342
P-0019977-T01-IM6	21	0.66	23.941	114.005%	4.647	76.396%	1.48858	0.6
P-0019978-T02-IM6	22	0.375	35.194	159.973%	5.145	93.934%	1.72968	0.096
P-0019981-T01-IM6	3	0.434	5.26	175.333%	2.028	90.695%	2.36694	0.418
P-0019982-T01-IM6	11	0.33	18.886	171.691%	3.412	94.632%	2.23792	0.144
P-0020011-T01-IM6	8	0.279	14.35	179.375%	2.729	96.485%	2.45585	0.089
P-0020014-T01-IM6	8	0.428	13.636	170.45%	3.131	90.384%	2.46656	0.367
P-0020037-T01-IM6	5	0.265	9.048	180.96%	2.166	96.866%	2.4785	0.16
P-0020044-T01-IM6	14	0.543	21.009	150.064%	3.768	84.255%	1.57466	0.468
P-0020076-T02-IM6	4	0.191	7.527	188.175%	1.977	98.85%	3.17191	0.077
P-0020119-T01-IM6	2	0.19	3.86	193.0%	1.389	98.217%	4.01651	0.125
P-0020124-T01-IM6	1	0.115	1.97	197.0%	0.994	99.4%	4.19991	0.056
P-0020133-T01-IM6	64	0.929	39.13	61.141%	8.092	38.062%	0.55666	0.921
P-0020137-T01-IM6	2	0.227	3.762	188.1%	1.378	97.439%	3.01988	0.178
P-0020138-T01-IM6	7	0.2	12.968	185.257%	3.267	98.504%	3.22856	0.067
P-0020158-T01-IM6	5	0.407	8.586	171.72%	2.047	91.545%	2.53989	0.35
P-0020160-T01-IM6	4	0.293	7.388	184.7%	1.913	95.65%	2.67626	0.218
P-0020171-T01-IM6	9	0.443	13.301	147.789%	2.75	91.667%	2.32668	0.355
P-0020172-T01-IM6	20	0.577	26.046	130.23%	4.037	82.405%	1.50358	0.448
P-0020177-T01-IM6	3	0.429	4.472	149.067%	1.59	91.799%	3.42894	0.401
P-0020184-T01-IM6	6	0.366	10.055	167.583%	2.633	93.091%	2.46476	0.303
P-0020185-T01-IM6	2	0.106	3.922	196.1%	1.411	99.773%	4.50125	-0.011
P-0020189-T01-IM6	5	0.436	8.485	169.7%	2.022	90.427%	1.99136	0.39
P-0020192-T01-IM6	9	0.41	14.763	164.033%	2.737	91.233%	1.99069	0.289
P-0020224-T01-IM6	18	0.521	25.278	140.433%	3.626	85.466%	1.41791	0.329
P-0020231-T01-IM6	7	0.455	9.558	136.543%	2.624	99.178%	3.31082	0.407
P-0020236-T05-IM6	2	0.449	2.732	136.6%	1.316	93.055%	17.90325	0.433
P-0020259-T01-IM6	4	0.402	6.902	172.55%	1.835	91.75%	2.6151	0.357
P-0020273-T02-IM6	3	0.437	4.442	148.067%	1.581	91.279%	2.95726	0.41
P-0020347-T01-IM6	4	0.616	4.561	114.025%	1.594	79.7%	1.93195	0.595
P-0020406-T01-IM6	10	0.369	16.949	169.49%	2.943	93.066%	2.00796	0.198
P-0020413-T01-IM6	2	0.127	3.906	195.3%	1.405	99.349%	4.02546	0.023
P-0020437-T02-IM6	23	0.634	27.753	120.665%	4.714	77.498%	1.23881	0.546
P-0020438-T01-IM6	7	0.595	10.142	144.886%	2.155	81.451%	1.59128	0.56
P-0020455-T01-IM6	45	0.862	34.64	76.978%	6.023	52.623%	0.75989	0.835
P-0020458-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0020490-T01-IM6	4	0.535	4.722	118.05%	1.774	88.7%	3.10478	0.511
P-0020497-T01-IM6	8	0.392	12.899	161.237%	2.618	92.56%	2.35462	0.288
P-0020503-T01-IM6	9	0.349	15.418	171.311%	2.818	93.933%	2.11272	0.19
P-0020506-T01-IM6	1	0.177	1.954	195.4%	0.985	98.5%	3.76812	0.156
P-0020513-T02-IM6	4	0.666	5.724	143.1%	1.567	78.35%	1.3884	0.661
P-0020521-T01-IM6	3	0.047	5.952	198.4%	2.252	100.713%	4.83349	-0.097
P-0020543-T01-IM6	9	0.399	14.599	162.211%	2.76	92.0%	2.24938	0.277
P-0020555-T01-IM6	2	0.351	3.632	181.6%	1.33	94.045%	2.76671	0.328
P-0020557-T01-IM6	2	0.179	3.867	193.35%	1.968	98.4%	3.40228	0.148
P-0020570-T01-IM6	7	0.455	10.742	153.457%	2.361	89.237%	2.1547	0.382
P-0020572-T01-IM6	2	0.324	3.66	183.0%	1.341	94.823%	3.28885	0.295
P-0020579-T01-IM6	4	0.244	7.397	184.925%	1.944	97.2%	2.79891	0.148
P-0020664-T01-IM6	11	0.476	17.054	155.036%	3.171	87.948%	1.70784	0.379
P-0020672-T01-IM6	2	0.545	2.514	125.7%	1.202	84.994%	2.34262	0.532
P-0020674-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0020678-T01-IM6	2	0.613	1.983	99.15%	1.181	83.509%	2.34088	0.604
P-0020685-T02-IM6	2	0.556	3.157	157.85%	1.202	84.994%	2.09413	0.547
P-0020717-T01-IM6	6	0.35	10.497	174.95%	2.295	93.693%	2.42483	0.253
P-0020721-T01-IM6	11	0.412	17.925	162.955%	3.025	91.207%	1.92532	0.254
P-0020747-T05-IM6	9	0.469	14.325	159.167%	2.929	88.313%	2.00083	0.394
P-0020761-T01-IM6	16	0.458	24.574	153.588%	3.78	89.095%	1.64346	0.277
P-0020766-T01-IM6	6	0.308	10.317	171.95%	2.358	96.265%	2.44318	0.211
P-0020776-T01-IM6	13	0.311	22.485	172.962%	3.947	95.729%	2.34638	0.11
P-0020779-T01-IM6	11	0.439	16.639	151.264%	3.02	91.056%	1.92174	0.316
P-0020782-T01-IM6	5	0.222	9.077	181.54%	2.223	99.416%	2.93448	0.119
P-0020803-T03-IM6	2	0.123	3.871	193.55%	1.417	100.197%	4.00059	0.053
P-0020820-T02-IM6	19	0.488	25.498	134.2%	4.076	88.946%	1.50776	0.311
P-0020823-T02-IM6	6	0.472	7.492	124.867%	2.331	95.163%	2.92093	0.429
P-0020825-T01-IM6	4	0.605	4.254	106.35%	1.747	87.35%	3.8944	0.587
P-0020828-T01-IM6	6	0.44	9.596	159.933%	2.2	89.815%	2.86002	0.374
P-0020861-T01-IM6	13	0.59	17.333	133.331%	3.136	80.971%	1.36522	0.514
P-0020874-T01-IM6	8	0.495	12.626	157.825%	3.01	86.891%	2.02701	0.448
P-0020883-T01-IM6	8	0.224	14.774	184.675%	3.45	99.593%	3.05134	0.116
P-0020940-T01-IM6	31	0.586	37.623	121.365%	6.341	81.188%	1.2254	0.464
P-0020944-T01-IM6	5	0.163	9.477	189.54%	2.62	99.027%	3.43838	0.021
P-0020945-T02-IM6	38	0.7	36.732	96.663%	6.087	74.926%	1.03928	0.606
P-0020950-T01-IM6	10	0.676	12.043	120.43%	2.554	73.728%	1.3348	0.637
P-0020955-T01-IM6	8	0.499	12.416	155.2%	2.742	86.71%	1.90818	0.442
P-0020962-T01-IM6	3	0.382	5.187	172.9%	1.602	92.492%	2.19299	0.344
P-0020966-T05-IM6	17	0.656	21.155	124.441%	3.781	75.62%	1.2135	0.595
P-0020986-T01-IM6	15	0.48	21.89	145.933%	4.389	87.78%	1.73794	0.388
P-0020998-T01-IM6	3	0.389	5.248	174.933%	1.6	92.376%	2.81054	0.355
P-0021003-T01-IM6	4	0.26	7.356	183.9%	1.934	96.7%	2.7448	0.17
P-0021022-T01-IM6	7	0.575	9.104	130.057%	2.248	84.966%	2.15588	0.534
P-0021029-T01-IM6	5	0.393	8.426	168.52%	2.056	91.947%	2.03437	0.329
P-0021034-T01-IM6	7	0.273	12.557	179.386%	2.56	96.759%	2.56151	0.119
P-0021038-T01-IM6	1	0.142	1.963	196.3%	0.99	99.0%	3.98479	0.101
P-0021044-T01-IM6	9	0.378	14.537	161.522%	3.589	92.668%	2.13792	0.305
P-0021054-T01-IM6	8	0.907	5.109	63.862%	1.496	43.186%	0.59508	0.902
P-0021062-T01-IM6	2	0.138	3.898	194.9%	1.402	99.136%	3.82557	0.041
P-0021088-T01-IM6	15	0.5	22.275	148.5%	3.972	86.676%	1.63169	0.396
P-0021093-T01-IM6	9	0.307	15.86	176.222%	2.865	95.5%	2.43833	0.112
P-0021100-T01-IM6	13	0.468	19.873	152.869%	3.422	88.356%	1.6477	0.34
P-0021102-T01-IM6	4	0.178	7.627	190.675%	1.975	98.75%	3.31263	0.031
P-0021105-T01-IM6	4	0.146	7.694	192.35%	1.992	99.6%	3.59199	-0.021
P-0021113-T01-IM6	2	0.146	3.847	192.35%	1.409	99.631%	3.59947	0.08
P-0021120-T01-IM6	13	0.61	16.367	125.9%	3.408	82.656%	1.93311	0.557
P-0021124-T01-IM6	1	0.371	1.862	186.2%	0.947	94.7%	2.67373	0.379
P-0021150-T01-IM6	4	0.227	7.525	188.125%	1.949	97.45%	2.90152	0.11
P-0021196-T01-IM6	5	0.778	4.639	92.78%	2.154	64.946%	4.08095	0.772
P-0021224-T01-IM6	4	0.408	6.615	165.375%	2.251	91.897%	2.40506	0.384
P-0021227-T01-IM6	7	0.452	10.272	146.743%	2.93	97.667%	2.68612	0.414
P-0021228-T01-IM6	6	0.386	10.167	169.45%	2.26	92.264%	2.34707	0.304
P-0021236-T01-IM6	5	0.431	8.275	165.5%	2.4	90.711%	2.32285	0.399
P-0021259-T01-IM6	3	0.345	5.264	175.467%	1.626	93.877%	2.39137	0.301
P-0021262-T01-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0021270-T01-IM6	8	0.351	13.661	170.762%	2.961	93.635%	2.24314	0.246
P-0021284-T01-IM6	2	0.486	3.49	174.5%	1.276	90.227%	2.09531	0.492
P-0021285-T01-IM6	1	0.122	1.968	196.8%	0.993	99.3%	4.14164	0.067
P-0021291-T01-IM6	21	0.571	27.032	128.724%	4.593	82.493%	1.4547	0.462
P-0021295-T01-IM6	8	0.486	12.275	153.438%	2.472	87.398%	2.07916	0.408
P-0021318-T01-IM6	5	0.586	6.428	128.56%	2.213	83.644%	3.41599	0.567
P-0021324-T01-IM6	5	0.299	9.125	182.5%	2.134	95.435%	2.79847	0.199
P-0021329-T01-IM6	17	0.779	18.881	111.065%	3.491	62.7%	1.24798	0.751
P-0021349-T01-IM6	8	0.552	10.772	134.65%	2.425	85.737%	2.26054	0.499
P-0021367-T01-IM6	9	0.4	15.091	167.678%	2.749	91.633%	2.08475	0.271
P-0021387-T01-IM6	55	0.792	49.405	89.827%	8.015	61.292%	0.856	0.738
P-0021408-T01-IM6	11	0.493	16.727	152.064%	3.587	86.998%	1.97583	0.427
P-0021419-T03-IM6	76	0.847	50.608	66.589%	8.153	53.759%	0.43994	0.789
P-0021422-T01-IM6	2	0.24	3.822	191.1%	1.375	97.227%	3.48549	0.206
P-0021429-T01-IM6	1	0.148	1.961	196.1%	0.989	98.9%	3.94268	0.11
P-0021438-T01-IM6	3	0.155	5.789	192.967%	1.715	99.016%	3.6513	0.028
P-0021442-T01-IM6	11	0.367	18.807	170.973%	3.356	93.079%	2.0574	0.208
P-0021470-T01-IM6	14	0.336	23.961	171.15%	4.425	94.341%	2.18409	0.165
P-0021495-T01-IM6	1	0.176	1.954	195.4%	0.985	98.5%	3.77246	0.155
P-0021500-T01-IM6	2	0.106	3.921	196.05%	1.411	99.773%	4.00687	-0.011
P-0021521-T01-IM6	11	0.445	17.256	156.873%	3.243	89.945%	2.04464	0.341
P-0021535-T01-IM6	14	0.533	17.966	128.329%	3.791	84.769%	1.6958	0.451
P-0021539-T01-IM6	2	0.066	3.951	197.55%	1.421	100.48%	4.40408	-0.075
P-0021574-T03-IM6	10	0.58	13.772	137.72%	3.259	81.475%	1.80735	0.538
P-0021578-T01-IM6	4	0.539	6.242	156.05%	1.705	85.25%	2.01444	0.515
P-0021623-T01-IM6	11	0.5	15.942	144.927%	3.232	89.64%	2.39101	0.427
P-0021628-T01-IM6	13	0.591	15.933	122.562%	3.126	80.713%	1.65208	0.513
P-0021630-T01-IM6	4	0.382	5.977	149.425%	2.185	109.25%	4.97321	0.354
P-0021663-T01-IM6	3	0.672	2.824	94.133%	1.313	75.806%	3.79503	0.66
P-0021675-T01-IM6	3	0.183	5.722	190.733%	1.707	98.554%	3.51685	0.084
P-0021691-T01-IM6	3	0.672	2.823	94.1%	1.313	75.806%	2.7682	0.66
P-0021693-T01-IM6	4	0.228	7.12	178.0%	4.024	100.6%	2.2071	0.213
P-0021703-T01-IM6	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0021709-T01-IM6	8	0.432	13.127	164.088%	3.413	91.216%	2.09543	0.387
P-0021718-T01-IM6	5	0.352	8.538	170.76%	2.098	93.825%	3.2602	0.278
P-0021735-T01-IM6	17	0.506	25.106	147.682%	3.955	86.305%	1.60992	0.363
P-0021736-T01-IM6	8	0.503	12.867	160.838%	3.006	86.776%	2.01908	0.459
P-0021754-T01-IM6	3	0.591	3.552	118.4%	1.422	82.099%	2.16427	0.574
P-0021773-T01-IM6	21	0.432	31.078	147.99%	4.719	90.817%	1.65201	0.2
P-0021778-T01-IM6	6	0.478	7.961	132.683%	2.755	112.472%	8.5027	0.449
P-0021797-T01-IM6	3	0.677	3.661	122.033%	1.287	74.305%	1.65002	0.665
P-0021831-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0021833-T01-IM6	15	0.576	19.833	132.22%	3.402	82.511%	1.68655	0.481
P-0021837-T01-IM6	2	0.34	2.8	140.0%	1.535	108.541%	4.87373	0.324
P-0021839-T01-IM6	2	0.162	3.83	191.5%	1.403	99.207%	4.97818	0.1
P-0021843-T02-IM6	2	0.291	3.207	160.35%	1.462	103.379%	3.16991	0.269
P-0021849-T01-IM6	2	0.363	3.731	186.55%	1.342	94.894%	2.77606	0.405
P-0021861-T01-IM6	41	0.745	41.303	100.739%	6.45	66.883%	0.85788	0.674
P-0021862-T01-IM6	4	0.235	7.507	187.675%	1.944	97.2%	3.07815	0.124
P-0021866-T01-IM6	6	0.377	9.593	159.883%	2.333	95.244%	2.87555	0.31
P-0021871-T01-IM6	17	0.381	25.599	150.582%	4.125	94.634%	2.05497	0.164
P-0021872-T01-IM6	12	0.319	20.275	168.958%	4.032	95.035%	2.14363	0.165
P-0021873-T01-IM6	28	0.738	26.537	94.775%	4.071	67.85%	0.8727	0.643
P-0021878-T02-IM6	6	0.298	10.72	178.667%	2.343	95.653%	2.55602	0.178
P-0021879-T01-IM6	1	0.032	1.992	199.2%	1.004	100.4%	5.48726	-0.077
P-0021884-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0021896-T01-IM6	34	0.71	35.93	105.676%	4.778	70.448%	0.94749	0.574
P-0021980-T01-IM6	2	0.166	3.877	193.85%	1.395	98.641%	3.62971	0.086
P-0021987-T02-IM6	2	0.288	3.215	160.75%	1.464	103.52%	4.27659	0.266
P-0021992-T01-IM6	28	0.594	35.523	126.868%	6.067	81.074%	1.56345	0.498
P-0022011-T01-IM6	13	0.384	21.066	162.046%	3.586	92.59%	1.95196	0.204
P-0022047-T01-IM6	11	0.459	17.396	158.145%	3.206	88.918%	1.72236	0.357
P-0022097-T02-IM6	4	0.432	6.828	170.7%	1.813	90.65%	2.38389	0.396
P-0022103-T01-IM6	4	0.434	5.963	149.075%	2.428	121.4%	4.59708	0.414
P-0022127-T01-IM6	3	0.327	5.368	178.933%	1.637	94.512%	2.79332	0.28
P-0022129-T01-IM6	2	0.536	2.539	126.95%	1.212	85.701%	4.0793	0.523
P-0022138-T01-IM6	3	0.176	5.639	187.967%	1.729	99.824%	3.2903	0.101
P-0022174-T01-IM6	9	0.816	7.635	84.833%	2.392	58.015%	1.58176	0.805
P-0022184-T01-IM6	3	0.546	3.896	129.867%	1.461	84.351%	1.3656	0.526
P-0022186-T01-IM6	16	0.443	25.178	157.362%	4.573	89.684%	1.84146	0.323
P-0022198-T03-IM6	7	0.553	10.072	143.886%	2.538	84.6%	2.39101	0.517
P-0022247-T01-IM6	16	0.5	22.081	138.006%	4.087	87.135%	1.54956	0.39
P-0022251-T01-IM6	13	0.512	19.799	152.3%	3.544	85.955%	1.69107	0.42
P-0022254-T01-IM6	2	0.667	2.759	137.95%	1.092	77.216%	1.56558	0.661
P-0022283-T01-IM6	9	0.455	14.526	161.4%	2.953	89.036%	1.995	0.377
P-0022289-T01-IM6	2	0.276	3.796	189.8%	1.365	96.52%	3.51505	0.263
P-0022290-T01-IM6	3	0.26	5.647	188.233%	1.674	96.648%	2.83509	0.198
P-0022303-T01-IM6	1	0.145	1.962	196.2%	0.99	99.0%	3.96352	0.105
P-0022304-T01-IM6	1	0.214	1.92	192.0%	0.977	97.7%	3.22397	0.19
P-0022332-T01-IM6	14	0.545	19.714	140.814%	3.751	83.875%	1.80973	0.465
P-0022353-T01-IM6	1	0.114	1.958	195.8%	0.996	99.6%	3.85384	0.07
P-0022368-T01-IM6	2	0.591	2.67	133.5%	1.141	80.681%	1.10577	0.579
P-0022372-T01-IM6	8	0.668	10.339	129.238%	2.141	75.696%	1.37778	0.636
P-0022378-T01-IM6	10	0.585	14.588	145.88%	2.594	82.029%	1.56217	0.53
P-0022380-T03-IM6	12	0.47	18.909	157.575%	3.302	88.25%	1.77854	0.357
P-0022424-T01-IM6	2	0.069	3.949	197.45%	1.42	100.409%	4.36772	-0.071
P-0022429-T01-IM6	11	0.247	19.912	181.018%	3.782	97.651%	2.42939	0.031
P-0022433-T01-IM6	19	0.699	20.996	110.505%	3.576	71.52%	1.19062	0.631
P-0022450-T01-IM6	2	0.407	3.216	160.8%	1.833	91.65%	1.62946	0.396
P-0022453-T01-IM6	13	0.515	18.386	141.431%	3.547	86.027%	1.864	0.427
P-0022457-T01-IM6	27	0.556	35.933	133.085%	5.95	83.317%	1.29493	0.437
P-0022458-T04-IM6	3	0.628	3.42	114.0%	1.352	78.058%	2.63709	0.612
P-0022461-T02-IM6	2	0.133	3.86	193.0%	1.413	99.914%	4.18497	0.065
P-0022484-T01-IM6	2	0.227	3.832	191.6%	1.379	97.51%	3.35017	0.185
P-0022491-T01-IM6	2	0.536	2.537	126.85%	1.211	85.631%	3.53427	0.523
P-0022505-T01-IM6	2	0.168	3.823	191.15%	1.4	98.995%	3.26753	0.108
P-0022509-T01-IM6	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0022529-T01-IM6	2	0.161	3.831	191.55%	1.403	99.207%	3.94131	0.098
P-0022578-T01-IM6	1	0.175	1.935	193.5%	0.985	98.5%	3.4266	0.143
P-0022602-T01-IM6	10	0.425	15.986	159.86%	2.867	90.663%	1.85681	0.296
P-0022604-T01-IM6	6	0.428	9.731	162.183%	2.213	90.345%	2.38716	0.36
P-0022644-T01-IM6	3	0.285	5.449	181.633%	1.661	95.898%	2.39938	0.229
P-0022654-T01-IM6	5	0.385	8.4	168.0%	2.065	92.35%	2.29737	0.319
P-0022671-T01-IM6	7	0.42	10.373	148.186%	2.489	94.075%	2.64925	0.352
P-0022687-T01-IM6	4	0.508	5.22	130.5%	2.27	113.5%	4.00225	0.491
P-0022716-T01-IM6	9	0.311	15.701	174.456%	2.868	95.6%	2.28759	0.13
P-0022729-T01-IM6	1	0.249	1.935	193.5%	0.976	97.6%	3.42364	0.273
P-0022731-T01-IM6	8	0.608	10.892	136.15%	2.259	79.868%	2.06135	0.561
P-0022763-T01-IM6	3	0.298	5.389	179.633%	1.655	95.551%	2.69122	0.246
P-0022766-T01-IM6	7	0.473	11.589	165.557%	2.349	88.784%	1.8843	0.422
P-0022777-T01-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0022794-T01-IM6	35	0.764	32.065	91.614%	5.133	64.67%	0.81457	0.691
P-0022800-T01-IM6	11	0.556	15.473	140.664%	3.228	83.347%	1.80557	0.497
P-0022806-T01-IM6	13	0.397	20.777	159.823%	3.569	92.151%	1.99096	0.232
P-0022808-T01-IM6	5	0.703	5.888	117.76%	1.886	71.284%	1.89521	0.689
P-0022809-T01-IM6	6	0.213	11.183	186.383%	2.408	98.306%	3.0776	0.029
P-0022819-T01-IM6	8	0.413	13.517	168.962%	2.885	91.232%	2.04211	0.339
P-0022830-T01-IM6	5	0.209	9.389	187.78%	2.195	98.163%	2.93716	0.05
P-0022838-T01-IM6	5	0.798	4.309	86.18%	1.641	62.024%	3.19554	0.79
P-0022844-T02-IM6	10	0.347	17.108	171.08%	3.254	93.935%	2.12494	0.202
P-0022848-T01-IM6	6	0.201	11.128	185.467%	2.431	99.245%	2.96406	0.04
P-0022866-T01-IM6	1	0.249	1.935	193.5%	0.976	97.6%	3.42364	0.273
P-0022881-T01-IM6	10	0.761	9.306	93.06%	2.432	64.998%	1.1623	0.738
P-0022891-T03-IM6	9	0.841	7.798	86.644%	2.595	54.109%	0.98307	0.835
P-0022922-T01-IM6	19	0.524	25.246	132.874%	4.153	86.596%	1.58845	0.386
P-0022923-T01-IM6	3	0.187	5.746	191.533%	1.703	98.323%	3.36033	0.079
P-0022926-T01-IM6	2	0.536	2.54	127.0%	1.212	85.701%	17.83028	0.522
P-0022930-T01-IM6	5	0.289	9.154	183.08%	2.14	95.704%	3.28313	0.183
P-0022931-T01-IM6	3	0.203	5.608	186.933%	1.708	98.611%	3.07629	0.129
P-0022949-T01-IM6	9	0.412	13.658	151.756%	2.882	96.067%	2.57851	0.327
P-0022951-T01-IM6	5	0.44	8.238	164.76%	2.01	89.89%	1.91979	0.388
P-0023007-T01-IM6	1	0.177	1.954	195.4%	0.985	98.5%	3.76812	0.156
P-0023012-T01-IM6	9	0.406	14.167	157.411%	2.764	92.133%	2.4692	0.294
P-0023014-T01-IM6	4	0.466	6.615	165.375%	1.779	88.95%	2.22031	0.433
P-0023023-T01-IM6	8	0.493	11.224	140.3%	2.498	88.318%	2.07489	0.425
P-0023051-T01-IM6	2	0.855	1.668	83.4%	0.773	54.659%	0.57223	0.853
P-0023089-T01-IM6	12	0.322	20.53	171.083%	3.56	95.145%	2.15754	0.111
P-0023100-T01-IM6	10	0.338	16.487	164.87%	3.074	97.208%	2.61728	0.203
P-0023102-T01-IM6	4	0.543	6.145	153.625%	1.696	84.8%	2.1384	0.518
P-0023108-T01-IM6	2	0.536	2.539	126.95%	1.212	85.701%	4.14753	0.522
P-0023153-T01-IM6	6	0.307	10.671	177.85%	2.335	95.326%	2.58599	0.191
P-0023156-T01-IM6	18	0.819	15.926	88.478%	3.167	57.821%	1.10929	0.794
P-0023157-T02-IM6	6	0.677	6.059	100.983%	2.609	75.315%	1.39398	0.664
P-0023161-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0023167-T01-IM6	3	0.253	5.481	182.7%	1.683	97.168%	3.33201	0.192
P-0023168-T01-IM6	12	0.393	19.465	162.208%	3.444	92.045%	1.94775	0.234
P-0023205-T01-IM6	1	0.141	1.963	196.3%	0.99	99.0%	3.99018	0.099
P-0023206-T01-IM6	3	0.367	4.526	150.867%	1.694	97.803%	2.97064	0.338
P-0023218-T01-IM6	8	0.412	12.686	158.575%	2.882	91.137%	2.16752	0.333
P-0023219-T01-IM6	3	0.222	5.571	185.7%	1.697	97.976%	2.89723	0.152
P-0023248-T01-IM6	2	0.071	3.948	197.4%	1.42	100.409%	4.33812	-0.068
P-0023253-T01-IM6	10	0.452	15.827	158.27%	3.343	89.345%	2.52882	0.375
P-0023260-T01-IM6	6	0.207	11.205	186.75%	2.413	98.51%	2.83829	0.019
P-0023265-T01-IM6	8	0.861	5.811	72.638%	1.762	50.865%	0.57596	0.853
P-0023306-T01-IM6	8	0.848	6.285	78.562%	1.941	56.032%	1.08035	0.839
P-0023315-T01-IM6	1	0.292	1.924	192.4%	0.97	97.0%	3.26512	0.341
P-0023316-T01-IM6	9	0.432	14.711	163.456%	3.252	90.194%	2.10263	0.361
P-0023319-T01-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0023347-T01-IM6	4	0.147	7.692	192.3%	1.991	99.55%	3.47287	-0.02
P-0023366-T03-IM6	21	0.647	25.787	122.795%	5.123	78.125%	1.68223	0.595
P-0023379-T01-IM6	8	0.486	12.598	157.475%	2.476	87.54%	1.99773	0.411
