Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0021440-T01-IM6	8	0.623	9.571	119.638%	2.474	78.235%	1.32484	0.587
P-0021441-T01-IM6	3	0.04	5.946	198.2%	1.761	101.671%	4.76763	-0.159
P-0021458-T01-IM6	21	0.858	14.802	70.486%	4.289	51.633%	0.98517	0.847
P-0021469-T01-IM6	3	0.354	5.064	168.8%	1.627	93.935%	2.69073	0.314
P-0021504-T01-IM6	8	0.432	11.627	145.338%	3.76	94.0%	1.83201	0.398
P-0021526-T02-IM6	30	0.914	17.967	59.89%	4.474	40.842%	0.68277	0.906
P-0021584-T01-IM6	22	0.795	18.021	81.914%	5.084	60.765%	0.74056	0.777
P-0021708-T02-IM6	92	0.93	50.623	55.025%	13.073	36.742%	0.42333	0.925
P-0021737-T01-IM6	6	0.382	10.16	169.333%	2.621	92.666%	2.44585	0.324
P-0021743-T01-IM6	61	0.836	50.657	83.044%	8.136	55.231%	0.65104	0.797
P-0021783-T01-IM6	35	0.843	31.14	88.971%	5.465	53.848%	0.86009	0.819
P-0021842-T01-IM6	14	0.72	16.487	117.764%	3.404	69.484%	1.39543	0.689
P-0021846-T01-IM6	37	0.851	30.875	83.446%	5.926	52.585%	0.74839	0.83
P-0021847-T03-IM6	38	0.847	22.934	60.353%	7.055	60.056%	0.52943	0.832
P-0021934-T01-IM6	9	0.853	7.507	83.411%	2.432	53.071%	0.92802	0.847
P-0021948-T01-IM6	38	0.915	24.449	64.339%	5.496	40.739%	0.7732	0.907
P-0021968-T01-IM6	43	0.91	27.1	63.023%	5.619	42.235%	0.63305	0.899
P-0021995-T01-IM6	36	0.871	26.094	72.483%	5.312	49.321%	0.72355	0.852
P-0022012-T01-IM6	5	0.315	9.079	181.58%	2.123	94.943%	2.49975	0.225
P-0022019-T01-IM6	159	0.935	75.449	47.452%	20.4	35.702%	0.32085	0.929
P-0022042-T01-IM6	17	0.816	14.455	85.029%	3.43	57.978%	0.65865	0.796
P-0022096-T01-IM6	168	0.978	50.209	29.886%	12.587	22.005%	0.25163	0.976
P-0022123-T01-IM6	23	0.845	18.41	80.043%	4.585	55.197%	1.00627	0.832
P-0022140-T01-IM6	14	0.826	13.255	94.679%	3.582	56.636%	1.70365	0.815
P-0022146-T01-IM6	13	0.635	15.738	121.062%	3.76	78.401%	1.45489	0.598
P-0022168-T02-IM6	7	0.477	9.73	139.0%	2.915	87.891%	2.04428	0.436
P-0022177-T01-IM6	9	0.72	8.769	97.433%	2.561	71.029%	1.81713	0.698
P-0022232-T01-IM6	15	0.819	13.079	87.193%	3.416	57.741%	1.16143	0.805
P-0022308-T01-IM6	9	0.849	6.327	70.3%	2.177	52.8%	0.93849	0.841
P-0022366-T01-IM6	8	0.684	9.145	114.312%	2.731	72.989%	1.48694	0.664
P-0022384-T01-IM6	19	0.647	22.585	118.868%	3.989	76.768%	1.30118	0.572
P-0022471-T01-IM6	28	0.708	28.048	100.171%	5.833	70.736%	1.00478	0.658
P-0022542-T02-IM6	26	0.755	26.51	101.962%	4.916	65.693%	0.93142	0.714
P-0022570-T01-IM6	9	0.762	9.421	104.678%	2.341	64.928%	0.87958	0.743
P-0022670-T01-IM6	4	0.341	6.632	165.8%	1.907	95.35%	2.82732	0.288
P-0022680-T01-IM6	41	0.927	25.413	61.983%	6.63	38.342%	0.53213	0.922
P-0022702-T01-IM6	23	0.624	27.1	117.826%	7.298	78.243%	1.1744	0.59
P-0022743-T01-IM6	8	0.833	6.002	75.025%	2.464	58.077%	0.59132	0.827
P-0022759-T01-IM6	19	0.747	16.527	86.984%	5.107	66.487%	0.72419	0.727
P-0022795-T01-IM6	26	0.765	21.733	83.588%	5.708	65.475%	0.91106	0.738
P-0022807-T04-IM6	22	0.932	11.825	53.75%	2.911	36.388%	0.84594	0.926
P-0022827-T01-IM6	46	0.862	29.708	64.583%	9.071	50.868%	0.60895	0.851
P-0022864-T01-IM6	4	0.466	5.344	133.6%	1.837	91.85%	3.77401	0.435
P-0022885-T01-IM6	14	0.767	12.918	92.271%	4.064	64.257%	0.88255	0.753
P-0022886-T01-IM6	23	0.811	20.436	88.852%	4.602	59.913%	1.35025	0.79
P-0022986-T01-IM6	14	0.577	18.99	135.643%	4.907	81.783%	1.53143	0.541
P-0023032-T01-IM6	21	0.805	18.565	88.405%	4.268	59.764%	1.05341	0.783
P-0023041-T01-IM6	71	0.932	41.626	58.628%	8.871	37.999%	0.67322	0.926
P-0023055-T01-IM6	3	0.651	3.639	121.3%	1.317	76.037%	2.43132	0.637
P-0023139-T01-IM6	11	0.529	15.583	141.664%	3.295	85.077%	1.70498	0.463
P-0023163-T01-IM6	94	0.947	44.999	47.871%	10.422	33.637%	0.40463	0.942
P-0023356-T01-IM6	60	0.895	42.846	71.41%	10.616	44.701%	0.74051	0.887
P-0023378-T01-IM6	23	0.768	20.406	88.722%	4.294	64.011%	0.99061	0.73
P-0023510-T01-IM6	56	0.91	30.08	53.714%	8.122	45.982%	0.53698	0.902
P-0023645-T01-IM6	13	0.845	10.519	80.915%	2.782	53.54%	1.36057	0.833
P-0023733-T01-IM6	5	0.358	8.887	177.74%	3.097	93.378%	2.51183	0.327
P-0023734-T01-IM6	9	0.712	9.211	102.344%	2.595	71.972%	2.39743	0.69
P-0023765-T01-IM6	153	0.96	67.059	43.829%	15.148	31.136%	0.31985	0.956
P-0023775-T01-IM6	7	0.47	10.659	152.271%	2.647	88.233%	1.80493	0.418
P-0023777-T01-IM6	55	0.956	27.633	50.242%	5.738	29.474%	0.40535	0.951
P-0023794-T01-IM6	17	0.693	18.104	106.494%	4.019	72.183%	1.12143	0.651
P-0023821-T01-IM6	12	0.804	10.95	91.25%	2.669	59.681%	0.72866	0.787
P-0023848-T01-IM6	44	0.935	23.807	54.107%	5.88	48.01%	0.79223	0.932
P-0023973-T01-IM6	28	0.882	19.268	68.814%	4.725	53.5%	1.11605	0.872
P-0023993-T01-IM6	3	0.253	5.482	182.733%	1.683	97.168%	3.33007	0.192
P-0024070-T01-IM6	61	0.906	39.417	64.618%	8.334	42.474%	0.52899	0.895
P-0024072-T01-IM6	55	0.869	38.618	70.215%	9.616	54.18%	0.73483	0.856
P-0024110-T01-IM6	7	0.513	9.03	129.0%	2.991	90.182%	3.83857	0.483
P-0024121-T01-IM6	55	0.921	28.21	51.291%	8.502	39.598%	0.30703	0.915
P-0024166-T02-IM6	25	0.904	15.934	63.736%	5.414	44.961%	0.47916	0.9
P-0024188-T01-IM6	26	0.764	22.134	85.131%	5.709	64.642%	0.77082	0.736
P-0024221-T01-IM6	8	0.661	9.82	122.75%	2.6	75.056%	1.4928	0.636
P-0024262-T01-IM6	173	0.948	75.908	43.877%	19.883	33.079%	0.35829	0.944
P-0024301-T01-IM6	7	0.736	7.839	111.986%	2.262	68.202%	1.12834	0.722
P-0024305-T01-IM6	21	0.855	16.261	77.433%	4.255	51.983%	1.07084	0.843
P-0024339-T01-IM6	37	0.934	15.406	41.638%	4.645	36.161%	0.33989	0.928
P-0024344-T01-IM6	17	0.628	19.133	112.547%	5.356	78.125%	1.02658	0.595
P-0024395-T01-IM6	134	0.91	78.028	58.23%	19.535	46.538%	0.46481	0.901
P-0024536-T01-IM6	24	0.883	17.247	71.862%	4.025	47.435%	0.78697	0.872
P-0024595-T01-IM6	2	0.102	3.924	196.2%	1.412	99.843%	4.10846	-0.017
P-0024639-T01-IM6	172	0.942	78.472	45.623%	20.305	35.628%	0.29421	0.937
P-0024769-T01-IM6	15	0.556	19.376	129.173%	3.843	83.861%	1.76436	0.476
P-0024771-T01-IM6	7	0.713	7.054	100.771%	2.126	70.867%	1.48824	0.693
P-0024830-T01-IM6	6	0.457	9.374	156.233%	2.18	88.998%	2.25589	0.395
P-0024927-T01-IM6	5	0.634	5.944	118.88%	2.111	79.788%	8.4732	0.617
P-0024994-T01-IM6	5	0.492	6.27	125.4%	2.05	91.679%	2.19422	0.457
P-0024995-T01-IM6	16	0.727	15.0	93.75%	4.857	68.688%	1.13354	0.709
P-0025093-T01-IM6	16	0.662	19.38	121.125%	3.682	75.159%	1.47055	0.607
P-0025164-T01-IM6	47	0.903	29.478	62.719%	8.116	43.197%	0.56087	0.896
P-0025347-T01-IM6	28	0.898	18.137	64.775%	4.448	44.48%	1.04974	0.889
P-0025530-T01-IM6	17	0.573	23.702	139.424%	4.017	83.76%	1.73125	0.488
P-0025541-T01-IM6	12	0.709	14.798	123.317%	3.177	71.04%	1.36846	0.681
P-0025561-T01-IM6	4	0.574	5.531	138.275%	2.006	81.895%	2.16262	0.557
P-0025565-T01-IM6	15	0.692	14.52	96.8%	4.199	73.095%	1.42379	0.664
P-0025608-T01-IM6	8	0.568	9.858	123.225%	2.358	83.368%	1.90803	0.514
P-0025733-T01-IM6	11	0.795	8.3	75.455%	2.786	60.796%	0.62315	0.78
P-0025737-T01-IM6	1	0.072	1.981	198.1%	0.999	99.9%	4.663	-0.012
P-0025813-T01-IM6	21	0.83	19.064	90.781%	3.995	55.941%	0.97313	0.811
P-0025831-T01-IM6	15	0.752	15.253	101.687%	3.548	65.885%	0.93609	0.727
P-0025853-T01-IM6	5	0.314	8.381	167.62%	2.17	97.045%	2.94076	0.244
P-0025878-T01-IM6	5	0.768	6.072	121.44%	2.255	67.991%	1.47158	0.765
P-0025945-T01-IM6	172	0.962	66.056	38.405%	17.195	28.571%	0.26345	0.959
P-0025973-T01-IM6	175	0.967	57.825	33.043%	16.185	25.723%	0.20352	0.964
P-0026008-T01-IM6	89	0.914	42.15	47.36%	12.827	42.312%	0.47676	0.906
P-0026015-T01-IM6	5	0.44	6.679	133.58%	2.148	96.061%	2.94771	0.401
P-0026030-T01-IM6	28	0.83	23.595	84.268%	5.411	55.81%	0.70339	0.812
P-0026104-T01-IM6	4	0.165	7.656	191.4%	1.982	99.1%	3.1616	0.009
P-0026158-T04-IM6	4	0.126	7.736	193.4%	2.439	99.572%	3.64964	-0.006
P-0026274-T02-IM6	24	0.811	18.012	75.05%	4.572	60.033%	0.82707	0.788
P-0026314-T01-IM6	7	0.702	8.564	122.343%	2.367	71.368%	1.68155	0.684
P-0026326-T02-IM6	21	0.86	14.854	70.733%	3.191	51.097%	0.69251	0.839
P-0026354-T01-IM6	24	0.832	18.8	78.333%	4.427	57.152%	1.24515	0.813
P-0026361-T01-IM6	2	0.065	3.952	197.6%	1.421	100.48%	4.4772	-0.077
P-0026488-T01-IM6	30	0.913	16.381	54.603%	4.337	42.528%	0.63483	0.906
P-0026715-T01-IM6	6	0.548	7.155	119.25%	2.418	85.489%	2.05896	0.518
P-0026804-T01-IM6	5	0.627	5.214	104.28%	1.774	79.336%	1.62315	0.602
P-0026835-T01-IM6	38	0.936	19.319	50.839%	4.676	36.076%	0.81569	0.93
P-0027076-T01-IM6	9	0.781	8.323	92.478%	2.423	62.562%	1.76094	0.766
P-0027084-T01-IM6	32	0.831	29.065	90.828%	5.188	56.606%	0.91947	0.805
P-0027104-T01-IM6	13	0.595	15.94	122.615%	3.34	81.007%	1.71375	0.532
P-0027154-T01-IM6	11	0.716	11.001	100.009%	3.352	69.894%	1.23398	0.696
P-0027227-T01-IM6	13	0.716	13.002	100.015%	3.901	70.064%	1.37831	0.695
P-0027258-T01-IM6	56	0.927	33.605	60.009%	6.874	38.189%	0.56266	0.919
P-0027270-T01-IM6	21	0.811	19.974	95.114%	4.685	59.025%	1.27123	0.794
P-0027338-T01-IM6	62	0.928	32.289	52.079%	7.951	39.267%	0.52314	0.922
P-0027588-T01-IM6	2	0.372	3.267	163.35%	1.324	93.621%	1.77171	0.348
P-0027603-T01-IM6	30	0.864	22.061	73.537%	5.683	51.451%	0.87762	0.852
P-0027626-T01-IM6	9	0.699	9.496	105.511%	2.958	71.742%	4.65082	0.68
P-0027707-T01-IM6	13	0.821	10.585	81.423%	3.074	57.083%	0.76838	0.808
P-0027716-T01-IM6	29	0.9	18.26	62.966%	4.081	43.753%	0.58617	0.888
P-0027739-T01-IM6	12	0.757	13.661	113.842%	3.459	65.369%	1.794	0.741
P-0027752-T01-IM6	57	0.916	31.151	54.651%	8.139	40.543%	0.5803	0.908
P-0027768-T01-IM6	23	0.734	22.344	97.148%	5.566	68.0%	0.88337	0.706
P-0027808-T01-IM6	19	0.793	20.524	108.021%	7.967	64.409%	1.37288	0.789
P-0027875-T01-IM6	11	0.758	11.438	103.982%	2.856	65.521%	1.63629	0.738
P-0028040-T01-IM6	19	0.863	14.804	77.916%	3.968	50.805%	0.94425	0.854
P-0028041-T01-IM6	7	0.72	6.716	95.943%	1.87	70.679%	1.53161	0.694
P-0028067-T01-IM6	9	0.696	10.745	119.389%	2.963	71.863%	1.86481	0.677
P-0028078-T01-IM6	11	0.852	9.077	82.518%	3.009	52.38%	1.43015	0.845
P-0028101-T01-IM6	49	0.902	30.254	61.743%	7.527	47.322%	0.71967	0.893
P-0028205-T01-IM6	37	0.939	17.149	46.349%	4.439	34.769%	0.3435	0.933
P-0028298-T01-IM6	4	0.565	4.846	121.15%	1.672	83.6%	3.10056	0.54
P-0028316-T01-IM6	7	0.719	8.296	118.514%	2.507	69.532%	2.06397	0.705
P-0028477-T01-IM6	81	0.926	50.198	61.973%	10.919	40.166%	0.64036	0.919
P-0028629-T01-IM6	68	0.967	28.482	41.885%	6.042	28.049%	0.51257	0.964
P-0028631-T01-IM6	38	0.755	35.255	92.776%	7.814	65.574%	0.886	0.721
P-0028681-T01-IM6	24	0.634	29.449	122.704%	5.272	77.731%	1.23354	0.561
P-0028849-T02-IM6	17	0.696	18.218	107.165%	4.713	71.873%	1.28079	0.668
P-0028910-T01-IM6	37	0.915	24.917	67.343%	5.628	42.544%	1.05055	0.908
