Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0008297-T01-IM5	8	0.475	12.196	152.45%	2.491	88.07%	1.8367	0.394
P-0008300-T01-IM5	9	0.421	14.472	160.8%	2.724	90.8%	1.70875	0.307
P-0008307-T01-IM5	7	0.441	11.662	166.6%	2.381	89.993%	2.25176	0.368
P-0008310-T01-IM5	3	0.427	5.345	178.167%	1.594	92.03%	2.9185	0.429
P-0008324-T01-IM5	5	0.344	8.858	177.16%	2.1	93.915%	2.41876	0.265
P-0008332-T01-IM5	4	0.51	6.82	170.5%	1.776	88.8%	2.12925	0.528
P-0008359-T02-IM6	9	0.334	15.519	172.433%	2.837	94.567%	2.32401	0.167
P-0008404-T02-IM5	11	0.517	15.639	142.173%	3.178	88.142%	2.35154	0.446
P-0008406-T01-IM5	23	0.608	27.992	121.704%	5.099	79.633%	1.23779	0.525
P-0008419-T01-IM5	18	0.66	23.875	132.639%	3.866	75.818%	1.36204	0.6
P-0008426-T01-IM5	3	0.398	5.39	179.667%	1.608	92.838%	2.74295	0.388
P-0008427-T01-IM5	1	0.203	1.885	188.5%	0.983	98.3%	2.85499	0.179
P-0008428-T01-IM5	3	0.394	5.157	171.9%	1.593	91.972%	2.93076	0.359
P-0008435-T01-IM5	4	0.476	6.447	161.175%	1.764	88.2%	2.7986	0.441
P-0008438-T01-IM5	2	0.167	3.87	193.5%	1.395	98.641%	3.70048	0.09
P-0008440-T02-IM6	4	0.498	6.374	159.35%	1.744	87.2%	2.34658	0.467
P-0008442-T01-IM5	4	0.177	7.582	189.55%	1.982	99.1%	3.31667	0.051
P-0008446-T01-IM5	2	0.23	3.808	190.4%	1.377	97.369%	3.05464	0.181
P-0008465-T02-IM5	37	0.68	41.457	112.046%	6.127	73.76%	1.00701	0.571
P-0008472-T01-IM5	4	0.541	6.44	161.0%	1.721	86.05%	2.09784	0.527
P-0008476-T01-IM5	8	0.31	14.07	175.875%	2.699	95.424%	2.46977	0.149
P-0008485-T01-IM5	6	0.417	10.062	167.7%	2.228	90.958%	2.03167	0.345
P-0008487-T01-IM5	1	0.066	1.963	196.3%	1.021	102.1%	3.9796	0.031
P-0008539-T01-IM5	11	0.367	18.349	166.809%	3.842	93.182%	1.97819	0.259
P-0008549-T02-IM5	2	0.349	3.649	182.45%	1.333	94.257%	2.63075	0.328
P-0008553-T01-IM5	8	0.48	12.574	157.175%	2.484	87.823%	1.86411	0.401
P-0008576-T01-IM5	5	0.584	7.333	146.66%	1.837	82.153%	1.77168	0.558
P-0008577-T01-IM5	10	0.644	13.398	133.98%	2.455	77.634%	1.26602	0.599
P-0008589-T02-IM5	2	0.172	3.823	191.15%	1.398	98.854%	4.05524	0.111
P-0008599-T02-IM6	2	0.53	3.527	176.35%	1.275	90.156%	2.29625	0.578
P-0008601-T02-IM6	4	0.378	6.899	172.475%	1.852	92.6%	2.219	0.325
P-0008602-T01-IM5	2	0.439	3.608	180.4%	1.307	92.419%	2.93139	0.458
P-0008645-T02-IM6	2	0.106	3.917	195.85%	1.412	99.843%	4.11853	-0.001
P-0008654-T01-IM5	1	0.726	1.704	170.4%	0.863	86.3%	1.90887	0.784
P-0008664-T01-IM5	4	0.53	6.749	168.725%	1.76	88.0%	1.95382	0.55
P-0008665-T02-IM6	21	0.811	21.401	101.91%	4.465	60.206%	0.93276	0.795
P-0008668-T01-IM5	2	0.332	3.74	187.0%	1.348	95.318%	2.83394	0.339
P-0008678-T01-IM5	7	0.5	11.078	158.257%	2.302	87.007%	1.80788	0.443
P-0008705-T02-IM6	5	0.345	8.856	177.12%	2.099	93.87%	2.52735	0.266
P-0008715-T01-IM5	16	0.708	17.167	107.294%	3.994	70.605%	1.12942	0.676
P-0008723-T01-IM5	6	0.679	8.768	146.133%	2.187	77.322%	1.68803	0.675
P-0008744-T02-IM5	3	0.405	5.335	177.833%	1.6	92.376%	2.90567	0.388
P-0008756-T01-IM5	7	0.716	7.104	101.486%	1.851	69.961%	1.39272	0.688
P-0008757-T01-IM5	4	0.384	7.093	177.325%	1.855	92.75%	2.81338	0.344
P-0008764-T01-IM5	7	0.374	12.043	172.043%	2.785	92.833%	2.27019	0.299
P-0008765-T01-IM5	7	0.345	12.227	174.671%	3.391	94.049%	2.40193	0.293
P-0008786-T01-IM5	3	0.386	4.859	161.967%	1.608	92.838%	4.27402	0.352
P-0008836-T02-IM5	1	0.726	1.704	170.4%	0.863	86.3%	1.90887	0.784
P-0008837-T02-IM6	16	0.527	23.108	144.425%	4.163	84.977%	1.73486	0.433
P-0008840-T01-IM5	7	0.39	11.814	168.771%	2.437	92.11%	2.27786	0.292
P-0008849-T02-IM6	5	0.29	9.042	180.84%	2.142	95.793%	2.83447	0.188
P-0008863-T01-IM5	7	0.392	11.983	171.186%	2.435	92.034%	2.08192	0.296
P-0008871-T01-IM5	10	0.453	15.985	159.85%	2.82	89.176%	2.00552	0.335
P-0008874-T01-IM5	11	0.511	15.823	143.845%	2.854	86.051%	1.73002	0.408
P-0008876-T01-IM5	15	0.677	19.259	128.393%	3.39	73.976%	1.25359	0.627
P-0008878-T02-IM6	6	0.404	10.361	172.683%	2.246	91.693%	2.01727	0.337
P-0008902-T01-IM5	4	0.254	7.26	181.5%	1.947	97.35%	3.30503	0.172
P-0008908-T01-IM5	10	0.746	13.747	137.47%	2.826	70.65%	1.45229	0.738
P-0008917-T01-IM5	7	0.432	11.604	165.771%	2.388	90.258%	1.95594	0.352
P-0008922-T01-IM5	3	0.265	5.62	187.333%	1.671	96.475%	2.8162	0.203
P-0008925-T01-IM6	5	0.234	9.268	185.36%	2.181	97.537%	2.89757	0.102
P-0008929-T01-IM5	14	0.706	19.39	138.5%	3.429	73.107%	1.57183	0.683
P-0008934-T01-IM5	2	0.226	3.811	190.55%	1.378	97.439%	3.68622	0.177
P-0008935-T01-IM5	10	0.461	15.709	157.09%	3.075	88.768%	1.8972	0.371
P-0008944-T01-IM5	11	0.483	16.482	149.836%	2.906	87.619%	1.61285	0.368
P-0008957-T01-IM5	10	0.609	13.907	139.07%	2.532	80.069%	1.50821	0.554
P-0008976-T01-IM5	8	0.453	12.872	160.9%	2.829	89.461%	2.09514	0.391
P-0008978-T01-IM5	1	0.296	1.913	191.3%	0.967	96.7%	3.13256	0.313
P-0009004-T01-IM5	3	0.261	5.6	186.667%	1.672	96.533%	2.92492	0.195
P-0009017-T01-IM5	33	0.706	34.944	105.891%	5.158	70.851%	0.96524	0.602
P-0009020-T01-IM5	12	0.538	17.339	144.492%	3.383	84.575%	1.68622	0.468
P-0009042-T01-IM5	6	0.316	10.629	177.15%	2.327	94.999%	2.70791	0.205
P-0009083-T01-IM5	20	0.603	25.527	127.635%	4.229	79.921%	1.35853	0.504
P-0009092-T01-IM5	29	0.69	32.778	113.028%	5.188	72.647%	1.05072	0.608
P-0009096-T01-IM5	2	0.284	3.763	188.15%	1.36	96.167%	2.82829	0.257
P-0009102-T01-IM5	2	0.103	3.914	195.7%	1.415	100.056%	3.95294	0.004
P-0009110-T02-IM6	33	0.684	36.863	111.706%	5.816	73.275%	1.05893	0.597
P-0009161-T01-IM5	12	0.774	15.067	125.558%	2.909	68.566%	1.15921	0.774
P-0009164-T01-IM5	1	0.115	1.966	196.6%	0.994	99.4%	4.07662	0.062
P-0009168-T01-IM5	28	0.62	35.151	125.539%	5.877	78.535%	1.17996	0.528
P-0009171-T01-IM5	20	0.677	24.612	123.06%	5.046	74.399%	1.06502	0.64
P-0009172-T01-IM5	1	0.124	1.964	196.4%	0.993	99.3%	4.00374	0.074
P-0009178-T01-IM5	9	0.38	14.817	164.633%	3.072	92.624%	2.34505	0.274
P-0009194-T01-IM5	6	0.461	9.235	153.917%	2.176	88.835%	2.24681	0.4
P-0009196-T01-IM5	11	0.427	17.457	158.7%	3.263	90.499%	1.98418	0.309
P-0009198-T01-IM5	6	0.313	10.914	181.9%	2.686	94.964%	2.57701	0.232
P-0009206-T01-IM5	3	0.157	5.775	192.5%	1.716	99.073%	3.67926	0.04
P-0009214-T01-IM5	7	0.471	10.817	154.529%	2.65	88.333%	1.92164	0.42
P-0009215-T01-IM5	1	0.21	1.938	193.8%	0.98	98.0%	3.47215	0.195
P-0009223-T01-IM5	36	0.833	30.64	85.111%	4.71	55.508%	0.70036	0.79
P-0009243-T01-IM5	13	0.47	18.887	145.285%	3.207	88.946%	1.80576	0.33
P-0009253-T01-IM5	14	0.723	17.78	127.0%	3.364	71.721%	1.28617	0.703
P-0009256-T01-IM5	10	0.673	13.636	136.36%	2.592	74.825%	1.4316	0.638
P-0009260-T01-IM5	2	0.449	3.625	181.25%	1.308	92.49%	2.42769	0.489
P-0009261-T04-IM6	10	0.502	15.402	154.02%	3.01	86.891%	1.85952	0.433
P-0009265-T01-IM5	3	0.481	5.146	171.533%	1.552	89.605%	2.24505	0.475
P-0009272-T01-IM5	11	0.314	18.673	169.755%	3.197	96.393%	2.21734	0.114
P-0009274-T01-IM5	4	0.56	6.67	166.75%	1.738	86.9%	1.90067	0.591
P-0009275-T01-IM5	7	0.56	10.668	152.4%	2.221	83.946%	1.74268	0.522
P-0009276-T02-IM5	4	0.359	7.108	177.7%	1.869	93.45%	2.27607	0.305
P-0009277-T01-IM5	2	0.184	3.846	192.3%	1.39	98.288%	3.389	0.118
P-0009289-T01-IM5	10	0.432	16.094	160.94%	3.124	90.182%	1.90649	0.331
P-0009293-T01-IM5	21	0.46	29.83	142.048%	4.143	90.408%	1.40995	0.19
P-0009301-T02-IM6	4	0.507	6.522	163.05%	1.747	87.35%	1.98218	0.484
P-0009307-T01-IM5	2	0.51	3.575	178.75%	1.289	91.146%	2.25789	0.573
P-0009312-T01-IM5	4	0.176	7.608	190.2%	1.979	98.95%	3.19062	0.04
P-0009313-T01-IM5	19	0.614	25.934	136.495%	4.273	79.348%	1.37161	0.538
P-0009319-T01-IM5	2	0.346	3.711	185.55%	1.341	94.823%	3.018	0.345
P-0009339-T01-IM5	2	0.385	3.603	180.15%	1.318	93.197%	2.31589	0.371
P-0009343-T01-IM5	5	0.429	7.757	155.14%	2.03	90.784%	2.21707	0.376
P-0009346-T01-IM5	1	0.301	1.911	191.1%	0.966	96.6%	3.11504	0.321
P-0009350-T01-IM5	5	0.364	8.625	172.5%	2.083	93.155%	2.4496	0.291
P-0009353-T01-IM5	4	0.401	7.054	176.35%	1.844	92.2%	2.76081	0.367
P-0009357-T01-IM5	5	0.374	8.565	171.3%	2.459	92.941%	2.25712	0.329
P-0009370-T01-IM5	8	0.461	13.469	168.362%	3.11	89.778%	2.13643	0.435
P-0009376-T01-IM5	3	0.541	4.853	161.767%	1.493	86.198%	2.52329	0.531
P-0009379-T01-IM5	5	0.332	8.85	177.0%	2.11	94.362%	2.63737	0.248
P-0009419-T01-IM5	13	0.583	19.011	146.238%	3.585	82.246%	1.48174	0.536
P-0009422-T01-IM5	1	0.068	1.98	198.0%	1.001	100.1%	4.60244	-0.004
P-0009423-T01-IM5	1	0.01	1.997	199.7%	1.009	100.9%	6.5346	-0.085
P-0009426-T01-IM5	11	0.556	15.851	144.1%	2.763	83.308%	1.60445	0.471
P-0009428-T01-IM5	22	0.903	15.805	71.841%	3.416	44.1%	0.62956	0.894
P-0009431-T01-IM5	7	0.434	11.868	169.543%	2.717	90.567%	2.14775	0.386
P-0009434-T01-IM5	4	0.434	6.8	170.0%	1.811	90.55%	2.49285	0.396
P-0009437-T01-IM5	5	0.559	8.026	160.52%	1.91	85.418%	1.89615	0.555
P-0009442-T01-IM5	6	0.544	8.738	145.633%	2.059	84.058%	2.08124	0.499
P-0009462-T01-IM5	4	0.509	6.604	165.1%	1.754	87.7%	2.19429	0.492
P-0009466-T01-IM5	8	0.523	12.488	156.1%	2.429	85.878%	1.71767	0.466
P-0009467-T01-IM5	11	0.491	17.033	154.845%	3.152	87.421%	1.7037	0.41
P-0009469-T01-IM5	2	0.208	3.838	191.9%	1.383	97.793%	3.21421	0.152
P-0009476-T01-IM5	5	0.426	8.309	166.18%	2.024	90.516%	2.42088	0.37
P-0009477-T01-IM5	15	0.644	19.287	128.58%	3.36	77.084%	1.3059	0.584
P-0009481-T01-IM5	2	0.229	3.809	190.45%	1.377	97.369%	3.15182	0.18
P-0009483-T01-IM5	9	0.517	14.237	158.189%	2.872	86.594%	1.80543	0.475
P-0009487-T01-IM5	4	0.466	6.9	172.5%	1.802	90.1%	2.43014	0.459
P-0009505-T01-IM5	2	0.048	3.96	198.0%	1.431	101.187%	5.00532	-0.072
P-0009508-T01-IM5	9	0.416	14.579	161.989%	3.015	90.906%	1.81024	0.324
P-0009514-T01-IM5	5	0.468	7.912	158.24%	1.977	88.414%	1.97669	0.42
P-0009528-T01-IM5	1	0.191	1.944	194.4%	0.983	98.3%	3.57072	0.167
P-0009532-T01-IM5	11	0.377	18.191	165.373%	3.083	92.956%	1.86715	0.201
P-0009542-T01-IM5	4	0.477	6.625	165.625%	1.773	88.65%	2.56072	0.448
P-0009555-T01-IM5	2	0.061	3.949	197.45%	1.427	100.904%	4.36435	-0.054
P-0009559-T01-IM5	8	0.423	13.551	169.388%	2.869	90.726%	2.12791	0.351
P-0009586-T01-IM5	10	0.599	14.001	140.01%	2.821	81.435%	1.43563	0.562
P-0009590-T01-IM5	7	0.527	10.399	148.557%	2.251	85.08%	2.09818	0.47
P-0009591-T01-IM5	13	0.504	20.263	155.869%	3.346	86.393%	1.82034	0.393
P-0009604-T01-IM5	2	0.615	3.289	164.45%	1.207	85.348%	2.02473	0.634
P-0009608-T01-IM5	3	0.382	5.415	180.5%	1.616	93.3%	2.53383	0.365
P-0009614-T01-IM5	23	0.551	30.463	132.448%	4.942	83.535%	1.32077	0.418
P-0009623-T01-IM5	4	0.524	6.693	167.325%	1.756	87.8%	1.99241	0.528
P-0009624-T01-IM5	3	0.727	4.898	163.267%	1.839	82.243%	1.74946	0.768
P-0009627-T01-IM5	4	0.428	6.989	174.725%	1.827	91.35%	2.32367	0.406
P-0009633-T01-IM5	6	0.445	10.061	167.683%	2.203	89.937%	2.55752	0.388
P-0009638-T01-IM5	13	0.584	17.403	133.869%	2.928	81.208%	1.46808	0.488
P-0009643-T01-IM5	8	0.561	12.366	154.575%	2.884	83.254%	1.96045	0.527
P-0009655-T01-IM5	2	0.277	3.769	188.45%	1.362	96.308%	3.01862	0.248
P-0009660-T01-IM5	24	0.796	26.356	109.817%	4.268	62.928%	0.96108	0.772
P-0009661-T01-IM5	4	0.372	7.123	178.075%	1.863	93.15%	2.61115	0.326
P-0009680-T01-IM5	6	0.433	9.353	155.883%	2.216	90.468%	2.36531	0.368
P-0009684-T01-IM5	20	0.64	24.147	120.735%	3.767	76.894%	1.32227	0.535
P-0009691-T02-IM6	31	0.686	33.198	107.09%	4.987	72.743%	1.00234	0.573
P-0009702-T01-IM5	5	0.498	6.833	136.66%	1.963	87.788%	2.55378	0.458
P-0009704-T01-IM5	1	0.22	1.875	187.5%	0.978	97.8%	2.77387	0.197
P-0009708-T01-IM5	14	0.63	18.75	133.929%	3.851	78.608%	1.55182	0.591
P-0009710-T01-IM5	17	0.579	22.613	133.018%	5.186	83.042%	1.42267	0.547
P-0009714-T01-IM5	16	0.484	22.439	140.244%	4.11	87.625%	1.63886	0.361
P-0009715-T01-IM5	28	0.707	29.526	105.45%	4.359	70.712%	1.04832	0.603
P-0009742-T01-IM5	1	0.037	1.989	198.9%	1.005	100.5%	5.20753	-0.047
P-0009748-T01-IM5	2	0.179	3.86	193.0%	1.392	98.429%	3.3567	0.108
P-0009762-T01-IM5	6	0.334	10.276	171.267%	2.321	94.754%	2.83262	0.239
P-0009763-T01-IM5	1	0.057	1.983	198.3%	1.002	100.2%	4.77679	-0.019
P-0009764-T01-IM5	21	0.537	27.753	132.157%	4.558	84.64%	1.47092	0.398
P-0009789-T02-IM6	16	0.558	24.095	150.594%	4.23	82.957%	1.87921	0.483
P-0009823-T01-IM5	4	0.249	7.423	185.575%	1.939	96.95%	2.79999	0.152
P-0009824-T01-IM5	6	0.704	6.379	106.317%	1.74	71.035%	1.55578	0.68
P-0009833-T01-IM5	33	0.792	32.862	99.582%	6.086	64.511%	0.80641	0.775
P-0009837-T01-IM5	6	0.728	8.732	145.533%	2.11	74.6%	1.57289	0.733
P-0009856-T01-IM5	9	0.656	13.241	147.122%	2.575	77.639%	1.5856	0.634
P-0009861-T02-IM6	1	0.134	1.961	196.1%	0.991	99.1%	3.92485	0.088
P-0009862-T01-IM5	10	0.639	12.624	126.24%	2.678	77.307%	1.22621	0.596
P-0009864-T01-IM5	3	0.45	5.007	166.9%	1.553	89.662%	2.28115	0.423
P-0009869-T01-IM5	1	0.105	1.969	196.9%	0.995	99.5%	4.16372	0.048
P-0009894-T01-IM5	9	0.544	13.28	147.556%	2.524	84.133%	1.76936	0.476
P-0009920-T01-IM5	5	0.53	7.911	158.22%	1.921	85.91%	1.94073	0.501
P-0009924-T01-IM5	19	0.491	28.732	151.221%	4.851	87.127%	1.52724	0.37
P-0009928-T01-IM5	5	0.322	8.273	165.46%	2.17	97.045%	3.38863	0.256
P-0009937-T01-IM5	2	0.087	3.928	196.4%	1.419	100.338%	4.01514	-0.019
P-0009948-T03-IM6	6	0.297	10.486	174.767%	2.361	96.387%	2.66335	0.191
P-0009955-T02-IM6	15	0.705	17.715	118.1%	3.251	70.943%	1.29722	0.659
P-0009956-T01-IM5	4	0.24	7.399	184.975%	2.378	97.081%	3.23926	0.175
P-0009957-T01-IM5	4	0.266	7.373	184.325%	1.929	96.45%	2.81399	0.176
P-0009958-T01-IM5	8	0.669	11.151	139.388%	2.408	76.148%	1.42245	0.646
P-0009959-T01-IM5	3	0.467	5.01	167.0%	1.544	89.143%	2.7352	0.444
P-0009960-T01-IM5	16	0.781	20.394	127.462%	4.15	67.322%	1.27858	0.776
P-0009963-T01-IM5	2	0.455	3.62	181.0%	1.307	92.419%	2.40868	0.497
P-0009975-T01-IM5	7	0.353	12.336	176.229%	3.375	93.606%	2.14957	0.299
P-0009984-T01-IM5	14	0.362	22.73	162.357%	4.036	95.129%	2.08241	0.21
P-0009986-T01-IM5	2	0.076	3.937	196.85%	1.423	100.621%	4.16457	-0.033
P-0009995-T01-IM5	11	0.6	15.499	140.9%	3.548	81.397%	1.54601	0.572
P-0010025-T01-IM5	11	0.56	15.008	136.436%	2.748	82.855%	1.52599	0.474
P-0010030-T01-IM5	10	0.488	15.43	154.3%	3.024	87.295%	1.8434	0.408
P-0010041-T01-IM5	1	0.162	1.949	194.9%	0.987	98.7%	3.66879	0.126
P-0010053-T02-IM6	3	0.232	5.667	188.9%	1.685	97.284%	2.95142	0.154
P-0010054-T01-IM5	24	0.528	31.835	132.646%	5.098	84.967%	1.38773	0.369
P-0010056-T01-IM5	7	0.516	10.683	152.614%	2.607	86.9%	1.92752	0.489
P-0010063-T01-IM5	6	0.351	10.526	175.433%	3.26	94.108%	2.38212	0.322
P-0010083-T01-IM5	8	0.377	13.926	174.075%	2.929	92.623%	2.33863	0.285
P-0010087-T01-IM5	25	0.758	26.883	107.532%	4.542	67.708%	0.93712	0.729
P-0010126-T01-IM5	9	0.41	14.213	157.922%	2.757	91.9%	2.45031	0.3
P-0010131-T01-IM5	1	0.21	1.938	193.8%	0.98	98.0%	3.47215	0.195
P-0010133-T01-IM5	2	0.192	3.886	194.3%	1.965	98.25%	3.56185	0.17
P-0010177-T01-IM5	2	0.201	3.677	183.85%	1.414	99.985%	3.54982	0.162
P-0010181-T01-IM5	7	0.468	11.29	161.286%	2.952	89.006%	2.03853	0.433
P-0010210-T01-IM5	1	0.191	1.944	194.4%	0.983	98.3%	3.57072	0.167
P-0010213-T01-IM5	13	0.478	20.111	154.7%	3.402	87.839%	1.73604	0.356
P-0010215-T01-IM5	6	0.179	11.225	187.083%	2.451	100.062%	3.08448	0.008
P-0010231-T01-IM5	6	0.29	10.721	178.683%	2.351	95.979%	2.42457	0.169
P-0010247-T01-IM5	2	0.362	3.698	184.9%	1.336	94.469%	2.60045	0.366
P-0010253-T01-IM5	3	0.41	5.328	177.6%	1.597	92.203%	2.88471	0.394
P-0010256-T01-IM5	4	0.551	6.2	155.0%	1.693	84.65%	2.38723	0.53
P-0010257-T01-IM5	11	0.427	17.172	156.109%	3.517	90.809%	2.03173	0.334
P-0010258-T01-IM5	1	0.068	1.98	198.0%	1.001	100.1%	4.60244	-0.004
P-0010261-T02-IM5	8	0.46	12.93	161.625%	2.515	88.919%	2.15176	0.376
P-0010267-T01-IM5	7	0.5	10.772	153.886%	2.293	86.667%	1.79522	0.439
P-0010273-T01-IM5	1	0.101	1.97	197.0%	0.996	99.6%	4.20311	0.043
P-0010300-T01-IM5	4	0.152	7.642	191.05%	1.998	99.9%	3.42392	0.015
P-0010307-T01-IM5	7	0.632	10.918	155.971%	2.656	80.081%	2.18732	0.62
P-0010328-T01-IM5	2	0.181	3.849	192.45%	1.391	98.359%	3.41698	0.113
P-0010329-T01-IM5	3	0.397	5.348	178.267%	1.604	92.607%	2.84563	0.377
P-0010332-T01-IM5	32	0.659	35.426	110.706%	5.423	75.203%	0.97582	0.538
P-0010333-T01-IM5	1	0.042	1.987	198.7%	1.005	100.5%	5.07412	-0.039
P-0010337-T01-IM5	18	0.698	19.669	109.272%	3.37	71.849%	1.30639	0.629
P-0010338-T01-IM5	2	0.201	3.843	192.15%	1.385	97.934%	3.24309	0.142
P-0010345-T01-IM5	5	0.381	8.609	172.18%	2.068	92.484%	2.4062	0.314
P-0010355-T01-IM5	6	0.355	10.325	172.083%	2.292	93.571%	2.83518	0.262
P-0010359-T01-IM5	2	0.395	3.67	183.5%	1.326	93.762%	2.65404	0.413
P-0010362-T01-IM5	3	0.54	4.855	161.833%	1.493	86.198%	2.55683	0.53
P-0010375-T01-IM5	2	0.068	3.96	198.0%	2.002	100.1%	4.60244	-0.004
P-0010385-T01-IM5	8	0.713	11.619	145.238%	2.438	77.096%	1.47811	0.746
P-0010397-T01-IM5	9	0.572	13.846	153.844%	2.749	82.885%	1.69012	0.529
P-0010404-T01-IM5	1	0.048	1.986	198.6%	1.004	100.4%	4.95445	-0.032
P-0010442-T01-IM5	6	0.591	9.256	154.267%	2.038	83.201%	1.99861	0.582
P-0010454-T01-IM5	8	0.557	11.893	148.663%	2.364	83.58%	1.61389	0.504
P-0010466-T01-IM5	1	0.069	1.98	198.0%	1.001	100.1%	4.59146	-0.003
P-0010467-T01-IM5	3	0.305	5.532	184.4%	1.652	95.378%	2.58498	0.257
P-0010486-T01-IM5	7	0.356	12.063	172.329%	2.474	93.508%	2.37129	0.243
P-0010487-T02-IM6	2	0.348	3.709	185.45%	1.34	94.752%	2.99521	0.348
P-0010505-T01-IM5	5	0.479	7.813	156.26%	1.963	87.788%	2.07036	0.433
P-0010507-T01-IM5	2	0.19	3.804	190.2%	1.392	98.429%	4.03029	0.134
P-0010522-T01-IM5	3	0.356	5.454	181.8%	1.628	93.993%	2.68963	0.329
P-0010525-T02-IM6	16	0.616	21.197	132.481%	4.191	79.202%	1.43734	0.563
P-0010554-T01-IM5	3	0.316	5.304	176.8%	1.646	95.032%	2.60678	0.267
P-0010558-T01-IM5	18	0.695	22.245	123.583%	3.681	72.19%	1.30626	0.638
P-0010563-T02-IM6	2	0.209	3.759	187.95%	1.388	98.146%	4.19854	0.16
P-0010566-T01-IM5	3	0.496	5.239	174.633%	1.56	90.067%	2.17119	0.526
P-0010592-T01-IM5	7	0.388	11.627	166.1%	2.442	92.299%	2.59165	0.292
P-0010601-T01-IM5	11	0.612	16.236	147.6%	2.895	80.293%	1.63346	0.569
P-0010608-T01-IM5	1	0.048	1.986	198.6%	1.004	100.4%	4.95445	-0.032
P-0010609-T01-IM5	8	0.439	13.046	163.075%	2.848	90.062%	1.92016	0.373
P-0010611-T01-IM5	6	0.513	9.263	154.383%	2.109	86.1%	1.79391	0.465
P-0010612-T01-IM5	26	0.664	30.533	117.435%	5.179	74.752%	1.13702	0.587
P-0010632-T01-IM5	8	0.424	12.459	155.737%	2.599	91.889%	2.57098	0.337
P-0010637-T01-IM5	4	0.271	7.327	183.175%	1.927	96.35%	2.49202	0.185
P-0010640-T02-IM6	3	0.358	5.451	181.7%	1.627	93.935%	2.86013	0.332
P-0010648-T01-IM5	2	0.181	3.859	192.95%	1.391	98.359%	3.50178	0.112
P-0010675-T01-IM5	1	0.571	1.82	182.0%	0.919	91.9%	2.40644	0.666
P-0010700-T01-IM5	2	0.224	3.813	190.65%	1.379	97.51%	3.76959	0.173
P-0010736-T01-IM5	23	0.451	32.516	141.374%	5.178	90.137%	1.63289	0.252
P-0010741-T01-IM5	5	0.237	9.113	182.26%	2.194	98.119%	2.73312	0.127
P-0010750-T01-IM5	7	0.554	10.74	153.429%	2.5	83.333%	2.02632	0.516
P-0010760-T01-IM5	5	0.403	8.518	170.36%	2.422	91.543%	2.33132	0.361
P-0010763-T01-IM5	8	0.616	12.095	151.188%	2.6	82.219%	1.52285	0.621
P-0010793-T01-IM5	6	0.527	9.701	161.683%	2.12	86.549%	1.88289	0.505
P-0010801-T01-IM5	3	0.359	5.45	181.667%	1.627	93.935%	2.39077	0.333
P-0010821-T01-IM5	5	0.42	8.256	165.12%	2.412	91.165%	2.25447	0.386
P-0010836-T02-IM6	2	0.099	3.917	195.85%	1.416	100.126%	4.32078	-0.001
P-0010840-T02-IM5	11	0.356	17.642	160.382%	3.169	95.549%	2.39435	0.201
P-0010841-T01-IM5	2	0.227	3.769	188.45%	1.378	97.439%	2.92569	0.178
P-0010844-T01-IM5	2	0.53	3.388	169.4%	1.247	88.176%	2.93284	0.534
P-0010855-T01-IM5	7	0.495	11.293	161.329%	2.315	87.499%	2.03005	0.444
P-0010892-T01-IM5	22	0.536	29.809	135.495%	4.344	85.193%	1.36736	0.359
P-0010894-T01-IM5	9	0.824	8.171	90.789%	2.084	57.8%	1.1479	0.812
P-0010904-T01-IM5	41	0.621	43.91	107.098%	7.397	78.408%	0.96793	0.484
P-0010916-T01-IM5	48	0.67	47.446	98.846%	7.261	74.891%	0.85781	0.519
P-0010927-T01-IM5	7	0.266	11.826	168.943%	2.75	103.94%	3.67405	0.176
P-0010934-T01-IM5	4	0.102	7.751	193.775%	2.47	100.837%	3.62941	-0.002
P-0010947-T01-IM5	14	0.668	18.067	129.05%	3.227	76.061%	1.19698	0.629
P-0010976-T01-IM5	1	0.09	1.973	197.3%	0.998	99.8%	4.31946	0.027
P-0010978-T01-IM5	1	0.425	1.875	187.5%	0.947	94.7%	2.76952	0.493
P-0010980-T03-IM6	10	0.644	13.829	138.29%	2.727	78.722%	1.39336	0.621
P-0010983-T02-IM6	4	0.205	7.527	188.175%	1.965	98.25%	2.95733	0.087
P-0010986-T01-IM5	7	0.411	11.841	169.157%	2.414	91.241%	2.19227	0.324
P-0010989-T01-IM5	3	0.296	5.547	184.9%	1.656	95.609%	2.76735	0.244
P-0010995-T02-IM6	3	0.389	5.442	181.4%	1.617	93.358%	2.49286	0.39
P-0011005-T01-IM5	7	0.503	11.043	157.757%	2.297	86.818%	2.02281	0.447
P-0011012-T01-IM5	3	0.536	5.095	169.833%	1.527	88.161%	2.12868	0.555
P-0011016-T01-IM5	15	0.651	20.224	134.827%	3.323	76.235%	1.51404	0.587
P-0011018-T01-IM5	3	0.247	5.61	187.0%	1.679	96.937%	2.88002	0.176
P-0011025-T01-IM5	2	0.528	3.151	157.55%	1.214	85.843%	2.00804	0.516
P-0011030-T01-IM5	1	0.197	1.938	193.8%	0.981	98.1%	3.47177	0.172
P-0011033-T01-IM5	2	0.32	3.678	183.9%	1.343	94.964%	2.86639	0.293
P-0011036-T01-IM5	14	0.633	18.264	130.457%	2.91	77.773%	1.19152	0.553
